Node	X	Y	Z
22778	0.022376	0.16267	0.029853
22779	0.029514	0.16081	0.030171
22780	0.036631	0.16267	0.029853
22781	0.034258	0.16205	0.029965
22782	0.031888	0.16143	0.030071
22783	0.051422	0.16031	0.029236
22784	0.053318	0.16081	0.029159
22785	0.055211	0.1613	0.029078
22786	0.057107	0.1618	0.028994
22787	0.059	0.1623	0.028906
22788	0.059	0.15832	0.029506
22789	0.057104	0.15882	0.029444
22790	0.055211	0.15932	0.029378
22791	0.053315	0.15981	0.029309
22792	0.04	0.1623	0.028906
22793	0.04	0.1633	0.028717
22794	0.059	0.15731	0.029622
22795	0.056624	0.15793	0.029553
22796	0.05425	0.15856	0.029478
22797	0.051873	0.15918	0.029397
22798	0.0495	0.1598	0.02931
22799	0.047127	0.15918	0.029397
22800	0.04475	0.15856	0.029478
22801	0.042376	0.15793	0.029553
22802	0.04	0.15731	0.029622
22803	0.041897	0.1618	0.028994
22804	0.043797	0.1613	0.029079
22805	0.045695	0.1608	0.029159
22806	0.047595	0.1603	0.029237
22807	0.045697	0.15981	0.02931
22808	0.043798	0.15931	0.02938
22809	0.0419	0.15881	0.029446
22810	0.04	0.15831	0.029508
22811	0.049514	0.16081	0.029159
22812	0.047133	0.16143	0.029057
22813	0.044757	0.16205	0.02895
22814	0.042376	0.16267	0.028836
22815	0.059	0.1633	0.028717
22816	0.056631	0.16267	0.028836
22817	0.054258	0.16205	0.02895
22818	0.051888	0.16143	0.029057
22819	0.04	0.15731	0.030627
22820	0.04	0.15831	0.030515
22821	0.059	0.1623	0.029922
22822	0.059	0.1633	0.029736
22823	0.056631	0.16267	0.029853
22824	0.054258	0.16205	0.029965
22825	0.051888	0.16143	0.030071
22826	0.049514	0.16081	0.030171
22827	0.047133	0.16143	0.030071
22828	0.044757	0.16205	0.029965
22829	0.042376	0.16267	0.029853
22830	0.04	0.1633	0.029736
22831	0.045697	0.15981	0.03032
22832	0.043798	0.15931	0.030389
22833	0.0419	0.15881	0.030454
22834	0.047595	0.1603	0.030248
22835	0.041897	0.1618	0.030009
22836	0.043797	0.1613	0.030092
22837	0.045695	0.1608	0.030172
22838	0.04	0.1623	0.029922
22839	0.047127	0.15918	0.030406
22840	0.04475	0.15856	0.030485
22841	0.042376	0.15793	0.030559
22842	0.0495	0.1598	0.03032
22843	0.056624	0.15793	0.030559
22844	0.05425	0.15856	0.030485
22845	0.051873	0.15918	0.030406
22846	0.059	0.15731	0.030627
22847	0.059	0.15832	0.030513
22848	0.057105	0.15882	0.030452
22849	0.055211	0.15932	0.030388
22850	0.053315	0.15981	0.030319
22851	0.051422	0.16031	0.030247
22852	0.053318	0.16081	0.030171
22853	0.055211	0.1613	0.030092
22854	0.057107	0.1618	0.030009
22855	0.0095	0.2598	0.02931
22856	0.0071266	0.25918	0.029397
22857	0.0047504	0.25856	0.029478
22858	0.0023764	0.25793	0.029553
22859	0.0	0.25731	0.029622
22860	0.019	0.25731	0.029622
22861	0.016624	0.25793	0.029553
22862	0.01425	0.25856	0.029478
22863	0.011873	0.25918	0.029397
22864	0.019	0.25832	0.029506
22865	0.017104	0.25882	0.029444
22866	0.015211	0.25932	0.029378
22867	0.013315	0.25981	0.029309
22868	0.011422	0.26031	0.029236
22869	0.013318	0.26081	0.029159
22870	0.015211	0.2613	0.029078
22871	0.017107	0.2618	0.028994
22872	0.019	0.2623	0.028906
22873	0.0075949	0.2603	0.029237
22874	0.0056973	0.25981	0.02931
22875	0.0037977	0.25931	0.02938
22876	0.0018997	0.25881	0.029446
22877	-7.8139e-18	0.25831	0.029508
22878	0.0	0.2623	0.028906
22879	0.0018974	0.2618	0.028994
22880	0.0037971	0.2613	0.029079
22881	0.0056949	0.2608	0.029159
22882	0.0095141	0.26081	0.029159
22883	0.0071335	0.26143	0.029057
22884	0.0047565	0.26205	0.02895
22885	0.0023762	0.26267	0.028836
22886	0.0	0.2633	0.028717
22887	0.019	0.2633	0.028717
22888	0.016631	0.26267	0.028836
22889	0.014258	0.26205	0.02895
22890	0.011888	0.26143	0.029057
22891	0.019	0.25731	0.030627
22892	0.019	0.25832	0.030513
22893	0.019	0.2623	0.029922
22894	0.019	0.2633	0.029736
22895	0.0	0.25731	0.030627
22896	-7.8139e-18	0.25831	0.030515
22897	0.0	0.2623	0.029922
22898	0.0	0.2633	0.029736
22899	0.016631	0.26267	0.029853
22900	0.014258	0.26205	0.029965
22901	0.011888	0.26143	0.030071
22902	0.0095141	0.26081	0.030171
22903	0.0071335	0.26143	0.030071
22904	0.0047565	0.26205	0.029965
22905	0.0023762	0.26267	0.029853
22906	0.0018974	0.2618	0.030009
22907	0.0037972	0.2613	0.030092
22908	0.0056949	0.2608	0.030172
22909	0.0075949	0.2603	0.030248
22910	0.0056973	0.25981	0.03032
22911	0.0037977	0.25931	0.030389
22912	0.0018997	0.25881	0.030454
22913	0.013318	0.26081	0.030171
22914	0.015211	0.2613	0.030092
22915	0.017107	0.2618	0.030009
22916	0.011422	0.26031	0.030247
22917	0.017105	0.25882	0.030452
22918	0.015211	0.25932	0.030388
22919	0.013315	0.25981	0.030319
22920	0.016624	0.25793	0.030559
22921	0.01425	0.25856	0.030485
22922	0.011873	0.25918	0.030406
22923	0.0095	0.2598	0.03032
22924	0.0071266	0.25918	0.030406
22925	0.0047503	0.25856	0.030485
22926	0.0023764	0.25793	0.030559
22927	0.039	0.2633	0.028717
22928	0.036631	0.26267	0.028836
22929	0.034258	0.26205	0.02895
22930	0.031888	0.26143	0.029057
22931	0.029514	0.26081	0.029159
22932	0.027133	0.26143	0.029057
22933	0.024757	0.26205	0.02895
22934	0.022376	0.26267	0.028836
22935	0.02	0.2633	0.028717
22936	0.02	0.2623	0.028906
22937	0.021897	0.2618	0.028994
22938	0.023797	0.2613	0.029079
22939	0.025695	0.2608	0.029159
22940	0.027595	0.2603	0.029237
22941	0.025697	0.25981	0.02931
22942	0.023798	0.25931	0.02938
22943	0.0219	0.25881	0.029446
22944	0.02	0.25831	0.029508
22945	0.031422	0.26031	0.029236
22946	0.033318	0.26081	0.029159
22947	0.035211	0.2613	0.029078
22948	0.037107	0.2618	0.028994
22949	0.039	0.2623	0.028906
22950	0.039	0.25832	0.029506
22951	0.037104	0.25882	0.029444
22952	0.035211	0.25932	0.029378
22953	0.033315	0.25981	0.029309
22954	0.039	0.25731	0.029622
22955	0.036624	0.25793	0.029553
22956	0.03425	0.25856	0.029478
22957	0.031873	0.25918	0.029397
22958	0.0295	0.2598	0.02931
22959	0.027127	0.25918	0.029397
22960	0.02475	0.25856	0.029478
22961	0.022376	0.25793	0.029553
22962	0.02	0.25731	0.029622
22963	0.02	0.2633	0.029736
22964	0.02	0.2623	0.029922
22965	0.02	0.25831	0.030515
22966	0.02	0.25731	0.030627
22967	0.039	0.2633	0.029736
22968	0.039	0.2623	0.029922
22969	0.039	0.25832	0.030513
22970	0.039	0.25731	0.030627
22971	0.027127	0.25918	0.030406
22972	0.02475	0.25856	0.030485
22973	0.022376	0.25793	0.030559
22974	0.0295	0.2598	0.03032
22975	0.036624	0.25793	0.030559
22976	0.03425	0.25856	0.030485
22977	0.031873	0.25918	0.030406
22978	0.037105	0.25882	0.030452
22979	0.035211	0.25932	0.030388
22980	0.033315	0.25981	0.030319
22981	0.031422	0.26031	0.030247
22982	0.033318	0.26081	0.030171
22983	0.035211	0.2613	0.030092
22984	0.037107	0.2618	0.030009
22985	0.025697	0.25981	0.03032
22986	0.023798	0.25931	0.030389
22987	0.0219	0.25881	0.030454
22988	0.027595	0.2603	0.030248
22989	0.021897	0.2618	0.030009
22990	0.023797	0.2613	0.030092
22991	0.025695	0.2608	0.030172
22992	0.027133	0.26143	0.030071
22993	0.024757	0.26205	0.029965
22994	0.022376	0.26267	0.029853
22995	0.029514	0.26081	0.030171
22996	0.036631	0.26267	0.029853
22997	0.034258	0.26205	0.029965
22998	0.031888	0.26143	0.030071
22999	0.059	0.2633	0.028717
23000	0.056631	0.26267	0.028836
23001	0.054258	0.26205	0.02895
23002	0.051888	0.26143	0.029057
23003	0.049514	0.26081	0.029159
23004	0.047133	0.26143	0.029057
23005	0.044757	0.26205	0.02895
23006	0.042376	0.26267	0.028836
23007	0.04	0.2633	0.028717
23008	0.04	0.2623	0.028906
23009	0.041897	0.2618	0.028994
23010	0.043797	0.2613	0.029079
23011	0.045695	0.2608	0.029159
23012	0.047595	0.2603	0.029237
23013	0.045697	0.25981	0.02931
23014	0.043798	0.25931	0.02938
23015	0.0419	0.25881	0.029446
23016	0.04	0.25831	0.029508
23017	0.051422	0.26031	0.029236
23018	0.053318	0.26081	0.029159
23019	0.055211	0.2613	0.029078
23020	0.057107	0.2618	0.028994
23021	0.059	0.2623	0.028906
23022	0.059	0.25832	0.029506
23023	0.057104	0.25882	0.029444
23024	0.055211	0.25932	0.029378
23025	0.053315	0.25981	0.029309
23026	0.059	0.25731	0.029622
23027	0.056624	0.25793	0.029553
23028	0.05425	0.25856	0.029478
23029	0.051873	0.25918	0.029397
23030	0.0495	0.2598	0.02931
23031	0.047127	0.25918	0.029397
23032	0.04475	0.25856	0.029478
23033	0.042376	0.25793	0.029553
23034	0.04	0.25731	0.029622
23035	0.059	0.25832	0.030513
23036	0.059	0.25731	0.030627
23037	0.04	0.2633	0.029736
23038	0.04	0.2623	0.029922
23039	0.04	0.25831	0.030515
23040	0.04	0.25731	0.030627
23041	0.059	0.2633	0.029736
23042	0.059	0.2623	0.029922
23043	0.047127	0.25918	0.030406
23044	0.04475	0.25856	0.030485
23045	0.042376	0.25793	0.030559
23046	0.0495	0.2598	0.03032
23047	0.056624	0.25793	0.030559
23048	0.05425	0.25856	0.030485
23049	0.051873	0.25918	0.030406
23050	0.057105	0.25882	0.030452
23051	0.055211	0.25932	0.030388
23052	0.053315	0.25981	0.030319
23053	0.051422	0.26031	0.030247
23054	0.053318	0.26081	0.030171
23055	0.055211	0.2613	0.030092
23056	0.057107	0.2618	0.030009
23057	0.045697	0.25981	0.03032
23058	0.043798	0.25931	0.030389
23059	0.0419	0.25881	0.030454
23060	0.047595	0.2603	0.030248
23061	0.041897	0.2618	0.030009
23062	0.043797	0.2613	0.030092
23063	0.045695	0.2608	0.030172
23064	0.047133	0.26143	0.030071
23065	0.044757	0.26205	0.029965
23066	0.042376	0.26267	0.029853
23067	0.049514	0.26081	0.030171
23068	0.056631	0.26267	0.029853
23069	0.054258	0.26205	0.029965
23070	0.051888	0.26143	0.030071
23071	0.019	0.044325	0.029776
23072	0.017106	0.04482	0.029816
23073	0.015211	0.045316	0.029851
23074	0.013317	0.045812	0.029883
23075	0.011422	0.046308	0.029911
23076	0.013315	0.046804	0.029936
23077	0.015211	0.047302	0.029957
23078	0.017105	0.047799	0.029975
23079	0.019	0.048296	0.029989
23080	0.0095141	0.046807	0.029936
23081	0.0071364	0.047429	0.029962
23082	0.0047571	0.048052	0.029983
23083	0.002379	0.048674	0.029997
23084	0.0	0.049296	0.030007
23085	0.019	0.049296	0.030007
23086	0.016628	0.048674	0.029997
23087	0.014257	0.048052	0.029983
23088	0.011885	0.047429	0.029962
23089	0.0075949	0.046303	0.029911
23090	0.0056957	0.045805	0.029883
23091	0.0037973	0.045306	0.02985
23092	0.0018981	0.044808	0.029815
23093	-7.8139e-18	0.04431	0.029775
23094	0.0	0.048296	0.029989
23095	0.0018997	0.047798	0.029975
23096	0.0037975	0.0473	0.029957
23097	0.0056973	0.046801	0.029936
23098	0.0095	0.045803	0.029882
23099	0.0071234	0.045179	0.029842
23100	0.0047498	0.044556	0.029795
23101	0.0023731	0.043933	0.029743
23102	0.0	0.04331	0.029685
23103	0.019	0.04331	0.029685
23104	0.016627	0.043933	0.029743
23105	0.01425	0.044556	0.029795
23106	0.011877	0.045179	0.029842
23107	0.019	0.048296	0.030989
23108	0.019	0.049296	0.031007
23109	0.019	0.044325	0.03078
23110	0.019	0.04331	0.03069
23111	0.0	0.049296	0.031007
23112	0.0	0.048296	0.030989
23113	-7.8139e-18	0.04431	0.030779
23114	0.0	0.04331	0.03069
23115	0.016627	0.043933	0.030747
23116	0.01425	0.044556	0.030798
23117	0.011877	0.045179	0.030844
23118	0.0095	0.045803	0.030884
23119	0.0071235	0.045179	0.030844
23120	0.0047498	0.044556	0.030798
23121	0.0023731	0.043933	0.030747
23122	0.0018997	0.047798	0.030976
23123	0.0037975	0.0473	0.030958
23124	0.0056973	0.046801	0.030937
23125	0.0075949	0.046303	0.030913
23126	0.0056957	0.045805	0.030884
23127	0.0037973	0.045306	0.030853
23128	0.0018981	0.044808	0.030817
23129	0.016628	0.048674	0.030998
23130	0.014257	0.048052	0.030983
23131	0.011885	0.047429	0.030963
23132	0.0095141	0.046807	0.030937
23133	0.0071364	0.047429	0.030963
23134	0.0047571	0.048052	0.030983
23135	0.002379	0.048674	0.030998
23136	0.013315	0.046804	0.030937
23137	0.015211	0.047302	0.030958
23138	0.017105	0.047799	0.030976
23139	0.011422	0.046308	0.030913
23140	0.017106	0.04482	0.030818
23141	0.015211	0.045316	0.030853
23142	0.013317	0.045812	0.030885
23143	0.039	0.049296	0.030007
23144	0.036628	0.048674	0.029997
23145	0.034257	0.048052	0.029983
23146	0.031885	0.047429	0.029962
23147	0.029514	0.046807	0.029936
23148	0.027136	0.047429	0.029962
23149	0.024757	0.048052	0.029983
23150	0.022379	0.048674	0.029997
23151	0.02	0.049296	0.030007
23152	0.02	0.048296	0.029989
23153	0.021899	0.047798	0.029975
23154	0.023798	0.0473	0.029957
23155	0.025697	0.046801	0.029936
23156	0.027595	0.046303	0.029911
23157	0.025696	0.045805	0.029883
23158	0.023797	0.045306	0.02985
23159	0.021898	0.044808	0.029815
23160	0.02	0.04431	0.029775
23161	0.031422	0.046308	0.029911
23162	0.033316	0.046805	0.029936
23163	0.035211	0.047302	0.029957
23164	0.037105	0.047799	0.029975
23165	0.039	0.048296	0.029989
23166	0.039	0.044325	0.029776
23167	0.037106	0.04482	0.029816
23168	0.035211	0.045316	0.029851
23169	0.033317	0.045812	0.029883
23170	0.039	0.04331	0.029685
23171	0.036626	0.043933	0.029743
23172	0.03425	0.044556	0.029795
23173	0.031876	0.04518	0.029842
23174	0.0295	0.045803	0.029882
23175	0.02	0.04331	0.029685
23176	0.027124	0.04518	0.029842
23177	0.02475	0.044556	0.029795
23178	0.022374	0.043933	0.029743
23179	0.02	0.049296	0.031007
23180	0.02	0.048296	0.030989
23181	0.027124	0.04518	0.030844
23182	0.02475	0.044556	0.030798
23183	0.022374	0.043933	0.030747
23184	0.0295	0.045803	0.030884
23185	0.02	0.04331	0.03069
23186	0.02	0.04431	0.030779
23187	0.039	0.044325	0.03078
23188	0.039	0.04331	0.03069
23189	0.039	0.049296	0.031007
23190	0.039	0.048296	0.030989
23191	0.036626	0.043933	0.030747
23192	0.03425	0.044556	0.030798
23193	0.031876	0.04518	0.030844
23194	0.037106	0.04482	0.030818
23195	0.035211	0.045316	0.030853
23196	0.033317	0.045812	0.030885
23197	0.031422	0.046308	0.030913
23198	0.033316	0.046805	0.030937
23199	0.035211	0.047302	0.030958
23200	0.037105	0.047799	0.030976
23201	0.025696	0.045805	0.030884
23202	0.023797	0.045306	0.030853
23203	0.021898	0.044808	0.030817
23204	0.027595	0.046303	0.030913
23205	0.021899	0.047798	0.030976
23206	0.023798	0.0473	0.030958
23207	0.025697	0.046801	0.030937
23208	0.027136	0.047429	0.030963
23209	0.024757	0.048052	0.030983
23210	0.022379	0.048674	0.030998
23211	0.029514	0.046807	0.030937
23212	0.036628	0.048674	0.030998
23213	0.034257	0.048052	0.030983
23214	0.031885	0.047429	0.030963
23215	0.059	0.049296	0.030007
23216	0.056628	0.048674	0.029997
23217	0.054257	0.048052	0.029983
23218	0.051885	0.047429	0.029962
23219	0.049514	0.046807	0.029936
23220	0.047136	0.047429	0.029962
23221	0.044757	0.048052	0.029983
23222	0.042379	0.048674	0.029997
23223	0.04	0.049296	0.030007
23224	0.04	0.048296	0.029989
23225	0.041899	0.047798	0.029975
23226	0.043798	0.0473	0.029957
23227	0.045697	0.046801	0.029936
23228	0.047595	0.046303	0.029911
23229	0.045696	0.045805	0.029883
23230	0.043797	0.045306	0.02985
23231	0.041898	0.044808	0.029815
23232	0.04	0.04431	0.029775
23233	0.051422	0.046308	0.029911
23234	0.053316	0.046805	0.029936
23235	0.055211	0.047302	0.029957
23236	0.057105	0.047799	0.029975
23237	0.059	0.048296	0.029989
23238	0.059	0.044325	0.029776
23239	0.057106	0.04482	0.029816
23240	0.055211	0.045316	0.029851
23241	0.053317	0.045812	0.029883
23242	0.059	0.04331	0.029685
23243	0.056626	0.043933	0.029743
23244	0.05425	0.044556	0.029795
23245	0.051876	0.04518	0.029842
23246	0.0495	0.045803	0.029882
23247	0.04	0.04331	0.029685
23248	0.047124	0.04518	0.029842
23249	0.04475	0.044556	0.029795
23250	0.042374	0.043933	0.029743
23251	0.04	0.049296	0.031007
23252	0.04	0.048296	0.030989
23253	0.047124	0.04518	0.030844
23254	0.04475	0.044556	0.030798
23255	0.042374	0.043933	0.030747
23256	0.0495	0.045803	0.030884
23257	0.04	0.04331	0.03069
23258	0.04	0.04431	0.030779
23259	0.059	0.044325	0.03078
23260	0.059	0.04331	0.03069
23261	0.059	0.049296	0.031007
23262	0.059	0.048296	0.030989
23263	0.056626	0.043933	0.030747
23264	0.05425	0.044556	0.030798
23265	0.051876	0.04518	0.030844
23266	0.057106	0.04482	0.030818
23267	0.055211	0.045316	0.030853
23268	0.053317	0.045812	0.030885
23269	0.051422	0.046308	0.030913
23270	0.053316	0.046805	0.030937
23271	0.055211	0.047302	0.030958
23272	0.057105	0.047799	0.030976
23273	0.045696	0.045805	0.030884
23274	0.043797	0.045306	0.030853
23275	0.041898	0.044808	0.030817
23276	0.047595	0.046303	0.030913
23277	0.041899	0.047798	0.030976
23278	0.043798	0.0473	0.030958
23279	0.045697	0.046801	0.030937
23280	0.047136	0.047429	0.030963
23281	0.044757	0.048052	0.030983
23282	0.042379	0.048674	0.030998
23283	0.049514	0.046807	0.030937
23284	0.056628	0.048674	0.030998
23285	0.054257	0.048052	0.030983
23286	0.051885	0.047429	0.030963
23287	0.019	0.1493	0.030007
23288	0.016628	0.14867	0.029997
23289	0.014257	0.14805	0.029983
23290	0.011885	0.14743	0.029962
23291	0.0095141	0.14681	0.029936
23292	0.007136	0.14743	0.029962
23293	0.0047571	0.14805	0.029983
23294	0.0023788	0.14867	0.029997
23295	0.0	0.1493	0.030007
23296	0.0	0.1483	0.029989
23297	0.001899	0.1478	0.029975
23298	0.0037975	0.1473	0.029957
23299	0.0056965	0.1468	0.029936
23300	0.0075949	0.1463	0.029911
23301	0.0056957	0.1458	0.029883
23302	0.0037973	0.14531	0.02985
23303	0.0018981	0.14481	0.029815
23304	-7.8139e-18	0.14431	0.029775
23305	0.011422	0.14631	0.029911
23306	0.013316	0.1468	0.029936
23307	0.015211	0.1473	0.029957
23308	0.017105	0.1478	0.029975
23309	0.019	0.1483	0.029989
23310	0.019	0.14432	0.029776
23311	0.017106	0.14482	0.029816
23312	0.015211	0.14532	0.029851
23313	0.013317	0.14581	0.029883
23314	0.019	0.14331	0.029685
23315	0.016626	0.14393	0.029743
23316	0.01425	0.14456	0.029795
23317	0.011876	0.14518	0.029842
23318	0.0095	0.1458	0.029882
23319	0.0071241	0.14518	0.029842
23320	0.0047498	0.14456	0.029795
23321	0.0023739	0.14393	0.029743
23322	0.0	0.14331	0.029685
23323	0.0	0.1493	0.031007
23324	0.0	0.1483	0.030989
23325	0.019	0.14432	0.03078
23326	0.019	0.14331	0.03069
23327	0.019	0.1493	0.031007
23328	0.019	0.1483	0.030989
23329	-7.8139e-18	0.14431	0.030779
23330	0.0	0.14331	0.03069
23331	0.0071241	0.14518	0.030844
23332	0.0047498	0.14456	0.030798
23333	0.0023739	0.14393	0.030747
23334	0.0095	0.1458	0.030884
23335	0.016626	0.14393	0.030747
23336	0.01425	0.14456	0.030798
23337	0.011876	0.14518	0.030844
23338	0.017106	0.14482	0.030818
23339	0.015211	0.14532	0.030853
23340	0.013317	0.14581	0.030885
23341	0.011422	0.14631	0.030913
23342	0.013316	0.1468	0.030937
23343	0.015211	0.1473	0.030958
23344	0.017105	0.1478	0.030976
23345	0.0056957	0.1458	0.030884
23346	0.0037973	0.14531	0.030853
23347	0.0018981	0.14481	0.030817
23348	0.0075949	0.1463	0.030913
23349	0.001899	0.1478	0.030976
23350	0.0037975	0.1473	0.030958
23351	0.0056965	0.1468	0.030937
23352	0.007136	0.14743	0.030963
23353	0.0047571	0.14805	0.030983
23354	0.0023788	0.14867	0.030998
23355	0.0095141	0.14681	0.030937
23356	0.016628	0.14867	0.030998
23357	0.014257	0.14805	0.030983
23358	0.011885	0.14743	0.030963
23359	0.039	0.1493	0.030007
23360	0.036628	0.14867	0.029997
23361	0.034257	0.14805	0.029983
23362	0.031885	0.14743	0.029962
23363	0.029514	0.14681	0.029936
23364	0.027136	0.14743	0.029962
23365	0.024757	0.14805	0.029983
23366	0.022379	0.14867	0.029997
23367	0.02	0.1493	0.030007
23368	0.02	0.1483	0.029989
23369	0.021899	0.1478	0.029975
23370	0.023798	0.1473	0.029957
23371	0.025697	0.1468	0.029936
23372	0.027595	0.1463	0.029911
23373	0.025696	0.1458	0.029883
23374	0.023797	0.14531	0.02985
23375	0.021898	0.14481	0.029815
23376	0.02	0.14431	0.029775
23377	0.031422	0.14631	0.029911
23378	0.033316	0.1468	0.029936
23379	0.035211	0.1473	0.029957
23380	0.037105	0.1478	0.029975
23381	0.039	0.1483	0.029989
23382	0.039	0.14432	0.029776
23383	0.037106	0.14482	0.029816
23384	0.035211	0.14532	0.029851
23385	0.033317	0.14581	0.029883
23386	0.039	0.14331	0.029685
23387	0.036626	0.14393	0.029743
23388	0.03425	0.14456	0.029795
23389	0.031876	0.14518	0.029842
23390	0.0295	0.1458	0.029882
23391	0.027124	0.14518	0.029842
23392	0.02475	0.14456	0.029795
23393	0.022374	0.14393	0.029743
23394	0.02	0.14331	0.029685
23395	0.039	0.14432	0.03078
23396	0.039	0.14331	0.03069
23397	0.039	0.1493	0.031007
23398	0.039	0.1483	0.030989
23399	0.02	0.14431	0.030779
23400	0.02	0.14331	0.03069
23401	0.02	0.1493	0.031007
23402	0.02	0.1483	0.030989
23403	0.027124	0.14518	0.030844
23404	0.02475	0.14456	0.030798
23405	0.022374	0.14393	0.030747
23406	0.0295	0.1458	0.030884
23407	0.036626	0.14393	0.030747
23408	0.03425	0.14456	0.030798
23409	0.031876	0.14518	0.030844
23410	0.037106	0.14482	0.030818
23411	0.035211	0.14532	0.030853
23412	0.033317	0.14581	0.030885
23413	0.031422	0.14631	0.030913
23414	0.033316	0.1468	0.030937
23415	0.035211	0.1473	0.030958
23416	0.037105	0.1478	0.030976
23417	0.025696	0.1458	0.030884
23418	0.023797	0.14531	0.030853
23419	0.021898	0.14481	0.030817
23420	0.027595	0.1463	0.030913
23421	0.021899	0.1478	0.030976
23422	0.023798	0.1473	0.030958
23423	0.025697	0.1468	0.030937
23424	0.027136	0.14743	0.030963
23425	0.024757	0.14805	0.030983
23426	0.022379	0.14867	0.030998
23427	0.029514	0.14681	0.030937
23428	0.036628	0.14867	0.030998
23429	0.034257	0.14805	0.030983
23430	0.031885	0.14743	0.030963
23431	0.059	0.1493	0.030007
23432	0.056628	0.14867	0.029997
23433	0.054257	0.14805	0.029983
23434	0.051885	0.14743	0.029962
23435	0.049514	0.14681	0.029936
23436	0.047136	0.14743	0.029962
23437	0.044757	0.14805	0.029983
23438	0.042379	0.14867	0.029997
23439	0.04	0.1493	0.030007
23440	0.04	0.1483	0.029989
23441	0.041899	0.1478	0.029975
23442	0.043798	0.1473	0.029957
23443	0.045697	0.1468	0.029936
23444	0.047595	0.1463	0.029911
23445	0.045696	0.1458	0.029883
23446	0.043797	0.14531	0.02985
23447	0.041898	0.14481	0.029815
23448	0.04	0.14431	0.029775
23449	0.051422	0.14631	0.029911
23450	0.053316	0.1468	0.029936
23451	0.055211	0.1473	0.029957
23452	0.057105	0.1478	0.029975
23453	0.059	0.1483	0.029989
23454	0.059	0.14432	0.029776
23455	0.057106	0.14482	0.029816
23456	0.055211	0.14532	0.029851
23457	0.053317	0.14581	0.029883
23458	0.059	0.14331	0.029685
23459	0.056626	0.14393	0.029743
23460	0.05425	0.14456	0.029795
23461	0.051876	0.14518	0.029842
23462	0.0495	0.1458	0.029882
23463	0.047124	0.14518	0.029842
23464	0.04475	0.14456	0.029795
23465	0.042374	0.14393	0.029743
23466	0.04	0.14331	0.029685
23467	0.04	0.1493	0.031007
23468	0.04	0.1483	0.030989
23469	0.059	0.14432	0.03078
23470	0.059	0.14331	0.03069
23471	0.059	0.1493	0.031007
23472	0.059	0.1483	0.030989
23473	0.04	0.14431	0.030779
23474	0.04	0.14331	0.03069
23475	0.047124	0.14518	0.030844
23476	0.04475	0.14456	0.030798
23477	0.042374	0.14393	0.030747
23478	0.0495	0.1458	0.030884
23479	0.056626	0.14393	0.030747
23480	0.05425	0.14456	0.030798
23481	0.051876	0.14518	0.030844
23482	0.057106	0.14482	0.030818
23483	0.055211	0.14532	0.030853
23484	0.053317	0.14581	0.030885
23485	0.051422	0.14631	0.030913
23486	0.053316	0.1468	0.030937
23487	0.055211	0.1473	0.030958
23488	0.057105	0.1478	0.030976
23489	0.045696	0.1458	0.030884
23490	0.043797	0.14531	0.030853
23491	0.041898	0.14481	0.030817
23492	0.047595	0.1463	0.030913
23493	0.041899	0.1478	0.030976
23494	0.043798	0.1473	0.030958
23495	0.045697	0.1468	0.030937
23496	0.047136	0.14743	0.030963
23497	0.044757	0.14805	0.030983
23498	0.042379	0.14867	0.030998
23499	0.049514	0.14681	0.030937
23500	0.056628	0.14867	0.030998
23501	0.054257	0.14805	0.030983
23502	0.051885	0.14743	0.030963
23503	0.019	0.24331	0.029685
23504	0.016626	0.24393	0.029743
23505	0.01425	0.24456	0.029795
23506	0.011876	0.24518	0.029842
23507	0.0095	0.2458	0.029882
23508	0.0071241	0.24518	0.029842
23509	0.0047498	0.24456	0.029795
23510	0.0023739	0.24393	0.029743
23511	0.0	0.24331	0.029685
23512	0.0	0.2483	0.029989
23513	0.001899	0.2478	0.029975
23514	0.0037975	0.2473	0.029957
23515	0.0056965	0.2468	0.029936
23516	0.0075949	0.2463	0.029911
23517	0.0056957	0.2458	0.029883
23518	0.0037973	0.24531	0.02985
23519	0.0018981	0.24481	0.029815
23520	-7.8139e-18	0.24431	0.029775
23521	0.019	0.2493	0.030007
23522	0.016628	0.24867	0.029997
23523	0.014257	0.24805	0.029983
23524	0.011885	0.24743	0.029962
23525	0.0095141	0.24681	0.029936
23526	0.007136	0.24743	0.029962
23527	0.0047571	0.24805	0.029983
23528	0.0023788	0.24867	0.029997
23529	0.0	0.2493	0.030007
23530	0.011422	0.24631	0.029911
23531	0.013316	0.2468	0.029936
23532	0.015211	0.2473	0.029957
23533	0.017105	0.2478	0.029975
23534	0.019	0.2483	0.029989
23535	0.019	0.24432	0.029776
23536	0.017106	0.24482	0.029816
23537	0.015211	0.24532	0.029851
23538	0.013317	0.24581	0.029883
23539	0.0	0.24331	0.03069
23540	-7.8139e-18	0.24431	0.030779
23541	0.019	0.2493	0.031007
23542	0.019	0.2483	0.030989
23543	0.019	0.24331	0.03069
23544	0.019	0.24432	0.03078
23545	0.0	0.2483	0.030989
23546	0.0	0.2493	0.031007
23547	0.017106	0.24482	0.030818
23548	0.015211	0.24532	0.030853
23549	0.013317	0.24581	0.030885
23550	0.011422	0.24631	0.030913
23551	0.013316	0.2468	0.030937
23552	0.015211	0.2473	0.030958
23553	0.017105	0.2478	0.030976
23554	0.007136	0.24743	0.030963
23555	0.0047571	0.24805	0.030983
23556	0.0023788	0.24867	0.030998
