Beam	Node	X	Y	Z	track	arch	original
Beam_1_2_14	17467	0.011896	0.18943	0.017633	1	2	155
Beam_1_2_14	17519	0.011896	0.18943	0.018847	1	2	155
Beam_1_2_14	17456	0.0018917	0.1898	0.017375	1	2	155
Beam_1_2_14	17524	0.0018918	0.1898	0.018595	1	2	155
Beam_1_2_14	17485	0.017112	0.1898	0.017374	1	2	155
Beam_1_2_14	17505	0.017112	0.1898	0.018594	1	2	155
Beam_1_2_14	17470	0.0047535	0.19005	0.017196	1	2	155
Beam_1_2_14	17514	0.0047537	0.19005	0.018419	1	2	155
Beam_1_2_14	17518	0.01426	0.19005	0.018419	1	2	155
Beam_1_2_14	17466	0.014261	0.19005	0.017196	1	2	155
Beam_1_2_14	17471	0.0023671	0.19068	0.016745	1	2	155
Beam_1_2_14	17515	0.0023672	0.19068	0.017978	1	2	155
Beam_1_2_14	17517	0.01664	0.19068	0.017978	1	2	155
Beam_1_2_14	17465	0.01664	0.19068	0.016745	1	2	155
Beam_1_2_14	25151	0.0	0.1918	0.016529	1	2	155
Beam_1_2_14	25154	0.00475	0.1918	0.016529	1	2	155
Beam_1_2_14	25153	0.0095	0.1918	0.016529	1	2	155
Beam_1_2_14	25152	0.01425	0.1918	0.016529	1	2	155
Beam_1_2_14	25150	0.019	0.1918	0.016529	1	2	155
Beam_1_2_15	16119	0.00159	0.19273	0.016457	1	2	101
Beam_1_2_15	16105	0.0015902	0.19273	0.015189	1	2	101
Beam_1_2_15	16121	0.01741	0.19273	0.016457	1	2	101
Beam_1_2_15	16095	0.01741	0.19273	0.015189	1	2	101
Beam_1_2_15	16118	0.0031705	0.19314	0.016135	1	2	101
Beam_1_2_15	16104	0.0031707	0.19314	0.01486	1	2	101
Beam_1_2_15	16096	0.015829	0.19314	0.01486	1	2	101
Beam_1_2_15	16122	0.01583	0.19314	0.016135	1	2	101
Beam_1_2_15	16117	0.0047588	0.19356	0.015807	1	2	101
Beam_1_2_15	16103	0.0047591	0.19356	0.014523	1	2	101
Beam_1_2_15	16123	0.014241	0.19356	0.015807	1	2	101
Beam_1_2_15	16097	0.014241	0.19356	0.014523	1	2	101
Beam_1_2_15	16146	0.0019075	0.19381	0.015606	1	2	101
Beam_1_2_15	16070	0.0019076	0.19381	0.014317	1	2	101
Beam_1_2_15	16132	0.017097	0.19382	0.015596	1	2	101
Beam_1_2_15	16088	0.017097	0.19382	0.014307	1	2	101
Beam_1_2_15	16116	0.0063372	0.19397	0.015475	1	2	101
Beam_1_2_15	16102	0.0063375	0.19397	0.014183	1	2	101
Beam_1_2_15	16098	0.012663	0.19397	0.014183	1	2	101
Beam_1_2_15	16124	0.012663	0.19397	0.015475	1	2	101
Beam_1_2_15	16145	0.0038004	0.19431	0.015203	1	2	101
Beam_1_2_15	16069	0.0038006	0.19431	0.013905	1	2	101
Beam_1_2_15	16131	0.015208	0.19432	0.015195	1	2	101
Beam_1_2_15	16087	0.015208	0.19432	0.013897	1	2	101
Beam_1_2_15	16115	0.0079238	0.19439	0.015136	1	2	101
Beam_1_2_15	16101	0.007924	0.19439	0.013836	1	2	101
Beam_1_2_15	16125	0.011076	0.19439	0.015136	1	2	101
Beam_1_2_15	16099	0.011076	0.19439	0.013836	1	2	101
Beam_1_2_15	16100	0.0095	0.1948	0.013486	1	2	101
Beam_1_2_15	16120	0.0095	0.1948	0.014794	1	2	101
Beam_1_2_15	16144	0.0057053	0.19481	0.01479	1	2	101
Beam_1_2_15	16068	0.0057054	0.19481	0.013482	1	2	101
Beam_1_2_15	16130	0.013307	0.19481	0.014785	1	2	101
Beam_1_2_15	16086	0.013307	0.19481	0.013476	1	2	101
Beam_1_2_15	16067	0.0075949	0.1953	0.013055	1	2	101
Beam_1_2_15	16147	0.0075949	0.1953	0.014373	1	2	101
Beam_1_2_15	16129	0.011422	0.19531	0.01437	1	2	101
Beam_1_2_15	16085	0.011422	0.19531	0.013051	1	2	101
Beam_1_2_15	16066	0.0056862	0.1958	0.012614	1	2	101
Beam_1_2_15	16150	0.0056863	0.1958	0.013944	1	2	101
Beam_1_2_15	16138	0.0095141	0.19581	0.013942	1	2	101
Beam_1_2_15	16078	0.0095141	0.19581	0.012612	1	2	101
Beam_1_2_15	16128	0.013326	0.19581	0.013941	1	2	101
Beam_1_2_15	16093	0.013326	0.19581	0.012611	1	2	101
Beam_1_2_15	16079	0.0079199	0.19622	0.012239	1	2	101
Beam_1_2_15	16133	0.0079201	0.19622	0.013578	1	2	101
Beam_1_2_15	16143	0.011103	0.19622	0.013578	1	2	101
Beam_1_2_15	16077	0.011104	0.19622	0.012239	1	2	101
Beam_1_2_15	16065	0.0037937	0.1963	0.012169	1	2	101
Beam_1_2_15	16149	0.003794	0.1963	0.01351	1	2	101
Beam_1_2_15	16127	0.015214	0.1963	0.013508	1	2	101
Beam_1_2_15	16092	0.015215	0.1963	0.012167	1	2	101
Beam_1_2_15	16080	0.0063373	0.19664	0.011862	1	2	101
Beam_1_2_15	16134	0.0063377	0.19664	0.013211	1	2	101
Beam_1_2_15	16142	0.012681	0.19664	0.013211	1	2	101
Beam_1_2_15	16076	0.012682	0.19664	0.011862	1	2	101
Beam_1_2_15	16064	0.0018883	0.1968	0.011712	1	2	101
Beam_1_2_15	16148	0.0018885	0.1968	0.013065	1	2	101
Beam_1_2_15	16091	0.017116	0.1968	0.011711	1	2	101
Beam_1_2_15	16126	0.017116	0.1968	0.013064	1	2	101
Beam_1_2_15	16081	0.0047454	0.19705	0.011477	1	2	101
Beam_1_2_15	16135	0.0047459	0.19705	0.012836	1	2	101
Beam_1_2_15	16141	0.014268	0.19705	0.012836	1	2	101
Beam_1_2_15	16075	0.014269	0.19705	0.011477	1	2	101
Beam_1_2_15	16082	0.0031658	0.19747	0.011088	1	2	101
Beam_1_2_15	16136	0.0031662	0.19747	0.012457	1	2	101
Beam_1_2_15	16140	0.015843	0.19747	0.012457	1	2	101
Beam_1_2_15	16074	0.015844	0.19747	0.011088	1	2	101
Beam_1_2_15	16083	0.0015765	0.19788	0.010691	1	2	101
Beam_1_2_15	16137	0.0015768	0.19788	0.01207	1	2	101
Beam_1_2_15	16139	0.017428	0.19788	0.01207	1	2	101
Beam_1_2_15	16073	0.017428	0.19788	0.010691	1	2	101
Beam_1_2_15	25142	0.0	0.19899	0.010367	1	2	101
Beam_1_2_15	25145	0.00475	0.19899	0.010367	1	2	101
Beam_1_2_15	25144	0.0095	0.19899	0.010367	1	2	101
Beam_1_2_15	25143	0.01425	0.19899	0.010367	1	2	101
Beam_1_2_15	25141	0.019	0.19899	0.010367	1	2	101
Beam_1_3_2	25133	0.0	0.20081	0.010193	1	3	11
Beam_1_3_2	25136	0.00475	0.20081	0.010193	1	3	11
Beam_1_3_2	25135	0.0095	0.20081	0.010193	1	3	11
Beam_1_3_2	25134	0.01425	0.20081	0.010193	1	3	11
Beam_1_3_2	25132	0.019	0.20081	0.010193	1	3	11
Beam_1_3_1	15555	0.0015739	0.20172	0.010308	1	3	83
Beam_1_3_1	15612	0.0015742	0.20172	0.011699	1	3	83
Beam_1_3_1	15601	0.017426	0.20172	0.011699	1	3	83
Beam_1_3_1	15556	0.017426	0.20172	0.010308	1	3	83
Beam_1_3_1	15554	0.0031608	0.20214	0.010713	1	3	83
Beam_1_3_1	15611	0.0031613	0.20214	0.012092	1	3	83
Beam_1_3_1	15557	0.015839	0.20214	0.010713	1	3	83
Beam_1_3_1	15602	0.015839	0.20214	0.012092	1	3	83
Beam_1_3_1	15553	0.0047376	0.20255	0.011108	1	3	83
Beam_1_3_1	15610	0.0047381	0.20255	0.012477	1	3	83
Beam_1_3_1	15603	0.014262	0.20255	0.012477	1	3	83
Beam_1_3_1	15558	0.014262	0.20255	0.011108	1	3	83
Beam_1_3_1	15575	0.001888	0.20281	0.011346	1	3	83
Beam_1_3_1	15586	0.0018882	0.20281	0.012708	1	3	83
Beam_1_3_1	15543	0.017116	0.20282	0.011357	1	3	83
Beam_1_3_1	15619	0.017116	0.20282	0.012719	1	3	83
Beam_1_3_1	15552	0.0063276	0.20297	0.0115	1	3	83
Beam_1_3_1	15609	0.0063281	0.20297	0.012858	1	3	83
Beam_1_3_1	15559	0.012672	0.20297	0.0115	1	3	83
Beam_1_3_1	15604	0.012672	0.20297	0.012858	1	3	83
Beam_1_3_1	15574	0.0037933	0.20331	0.01181	1	3	83
Beam_1_3_1	15585	0.0037936	0.20331	0.01316	1	3	83
Beam_1_3_1	15544	0.015215	0.20331	0.011819	1	3	83
Beam_1_3_1	15620	0.015215	0.20332	0.013169	1	3	83
Beam_1_3_1	15551	0.0079079	0.20339	0.011883	1	3	83
Beam_1_3_1	15608	0.0079081	0.20339	0.013232	1	3	83
Beam_1_3_1	15605	0.011092	0.20339	0.013232	1	3	83
Beam_1_3_1	15560	0.011092	0.20339	0.011883	1	3	83
Beam_1_3_1	15573	0.0056859	0.2038	0.012262	1	3	83
Beam_1_3_1	15584	0.0056861	0.2038	0.013601	1	3	83
Beam_1_3_1	15550	0.0095	0.2038	0.012263	1	3	83
Beam_1_3_1	15607	0.0095	0.2038	0.013602	1	3	83
Beam_1_3_1	15621	0.013326	0.20381	0.013607	1	3	83
Beam_1_3_1	15545	0.013327	0.20381	0.012268	1	3	83
Beam_1_3_1	15572	0.0075949	0.2043	0.012709	1	3	83
Beam_1_3_1	15583	0.0075949	0.2043	0.014037	1	3	83
Beam_1_3_1	15618	0.011422	0.20431	0.01404	1	3	83
Beam_1_3_1	15546	0.011422	0.20431	0.012713	1	3	83
Beam_1_3_1	15581	0.0057055	0.2048	0.01446	1	3	83
Beam_1_3_1	15578	0.0057057	0.2048	0.013143	1	3	83
Beam_1_3_1	15547	0.013307	0.2048	0.013146	1	3	83
Beam_1_3_1	15614	0.013307	0.2048	0.014463	1	3	83
Beam_1_3_1	15594	0.0095141	0.20481	0.014466	1	3	83
Beam_1_3_1	15561	0.0095141	0.20481	0.01315	1	3	83
Beam_1_3_1	15595	0.0079357	0.20522	0.014813	1	3	83
Beam_1_3_1	15562	0.0079359	0.20522	0.013505	1	3	83
Beam_1_3_1	15592	0.011088	0.20522	0.014813	1	3	83
Beam_1_3_1	15571	0.011088	0.20522	0.013505	1	3	83
Beam_1_3_1	15580	0.0038007	0.2053	0.014879	1	3	83
Beam_1_3_1	15577	0.0038009	0.2053	0.013573	1	3	83
Beam_1_3_1	15615	0.015208	0.2053	0.014881	1	3	83
Beam_1_3_1	15548	0.015208	0.2053	0.013574	1	3	83
Beam_1_3_1	15596	0.0063467	0.20564	0.015156	1	3	83
Beam_1_3_1	15563	0.006347	0.20564	0.013857	1	3	83
Beam_1_3_1	15570	0.012672	0.20564	0.013857	1	3	83
Beam_1_3_1	15591	0.012672	0.20564	0.015156	1	3	83
Beam_1_3_1	15579	0.0019077	0.2058	0.015287	1	3	83
Beam_1_3_1	15576	0.0019078	0.2058	0.013991	1	3	83
Beam_1_3_1	15549	0.017096	0.2058	0.013992	1	3	83
Beam_1_3_1	15616	0.017097	0.2058	0.015288	1	3	83
Beam_1_3_1	15597	0.0047664	0.20605	0.015493	1	3	83
Beam_1_3_1	15564	0.0047667	0.20605	0.014202	1	3	83
Beam_1_3_1	15569	0.014247	0.20605	0.014202	1	3	83
Beam_1_3_1	15590	0.014248	0.20605	0.015493	1	3	83
Beam_1_3_1	15598	0.0031753	0.20647	0.015826	1	3	83
Beam_1_3_1	15565	0.0031755	0.20647	0.014543	1	3	83
Beam_1_3_1	15568	0.015834	0.20647	0.014543	1	3	83
Beam_1_3_1	15589	0.015834	0.20647	0.015826	1	3	83
Beam_1_3_1	15599	0.0015925	0.20688	0.016152	1	3	83
Beam_1_3_1	15566	0.0015927	0.20688	0.014877	1	3	83
Beam_1_3_1	15588	0.017412	0.20688	0.016152	1	3	83
Beam_1_3_1	15567	0.017412	0.20688	0.014877	1	3	83
Beam_1_3_1	25223	0.0	0.2078	0.016231	1	3	83
Beam_1_3_1	25226	0.00475	0.2078	0.016231	1	3	83
Beam_1_3_1	25225	0.0095	0.2078	0.016231	1	3	83
Beam_1_3_1	25224	0.01425	0.2078	0.016231	1	3	83
Beam_1_3_1	25222	0.019	0.2078	0.016231	1	3	83
Beam_1_3_3	17035	0.0023633	0.20893	0.016456	1	3	137
Beam_1_3_3	17087	0.0023635	0.20893	0.017696	1	3	137
Beam_1_3_3	17038	0.016637	0.20893	0.016456	1	3	137
Beam_1_3_3	17081	0.016637	0.20893	0.017696	1	3	137
Beam_1_3_3	17034	0.0047461	0.20956	0.016914	1	3	137
Beam_1_3_3	17086	0.0047463	0.20956	0.018144	1	3	137
Beam_1_3_3	17039	0.014254	0.20956	0.016914	1	3	137
Beam_1_3_3	17082	0.014254	0.20956	0.018144	1	3	137
Beam_1_3_3	17092	0.017112	0.20982	0.018329	1	3	137
Beam_1_3_3	17024	0.017113	0.20982	0.017103	1	3	137
Beam_1_3_3	17033	0.0071139	0.21018	0.017358	1	3	137
Beam_1_3_3	17085	0.007114	0.21018	0.018579	1	3	137
Beam_1_3_3	17083	0.011886	0.21018	0.018579	1	3	137
Beam_1_3_3	17040	0.011886	0.21018	0.017358	1	3	137
Beam_1_3_3	17052	0.0037951	0.21031	0.017449	1	3	137
Beam_1_3_3	17072	0.0037953	0.21031	0.018668	1	3	137
Beam_1_3_3	17025	0.015213	0.21032	0.017456	1	3	137
Beam_1_3_3	17093	0.015213	0.21032	0.018674	1	3	137
Beam_1_3_3	17051	0.0056893	0.2108	0.017796	1	3	137
Beam_1_3_3	17071	0.0056894	0.2108	0.019007	1	3	137
Beam_1_3_3	17084	0.0095	0.2108	0.019007	1	3	137
Beam_1_3_3	17032	0.0095	0.2108	0.017796	1	3	137
Beam_1_3_3	17026	0.013323	0.21081	0.017801	1	3	137
Beam_1_3_3	17094	0.013323	0.21081	0.019011	1	3	137
Beam_1_3_3	17050	0.0075949	0.2113	0.018138	1	3	137
Beam_1_3_3	17070	0.0075949	0.2113	0.019342	1	3	137
Beam_1_3_3	17027	0.011422	0.21131	0.018141	1	3	137
Beam_1_3_3	17091	0.011422	0.21131	0.019345	1	3	137
Beam_1_3_3	17069	0.0057025	0.2118	0.019668	1	3	137
Beam_1_3_3	17058	0.0057026	0.2118	0.018471	1	3	137
Beam_1_3_3	17028	0.01331	0.2118	0.018473	1	3	137
Beam_1_3_3	17088	0.01331	0.2118	0.01967	1	3	137
Beam_1_3_3	17041	0.0095141	0.21181	0.018476	1	3	137
Beam_1_3_3	17077	0.0095141	0.21181	0.019673	1	3	137
Beam_1_3_3	17068	0.0037994	0.2123	0.01999	1	3	137
Beam_1_3_3	17057	0.0037995	0.2123	0.0188	1	3	137
Beam_1_3_3	17029	0.015209	0.2123	0.018801	1	3	137
Beam_1_3_3	17089	0.015209	0.2123	0.019992	1	3	137
Beam_1_3_3	17078	0.0071452	0.21243	0.020072	1	3	137
Beam_1_3_3	17042	0.0071453	0.21243	0.018883	1	3	137
Beam_1_3_3	17076	0.011876	0.21243	0.020072	1	3	137
Beam_1_3_3	17049	0.011876	0.21243	0.018883	1	3	137
Beam_1_3_3	17067	0.0019048	0.2128	0.020305	1	3	137
Beam_1_3_3	17056	0.0019049	0.2128	0.019121	1	3	137
Beam_1_3_3	17090	0.017099	0.2128	0.020306	1	3	137
Beam_1_3_3	17030	0.017099	0.2128	0.019122	1	3	137
Beam_1_3_3	17079	0.0047599	0.21305	0.020464	1	3	137
Beam_1_3_3	17043	0.00476	0.21305	0.019283	1	3	137
Beam_1_3_3	17048	0.014254	0.21305	0.019283	1	3	137
Beam_1_3_3	17075	0.014254	0.21305	0.020464	1	3	137
Beam_1_3_3	17080	0.0023877	0.21367	0.020845	1	3	137
Beam_1_3_3	17044	0.0023878	0.21367	0.019672	1	3	137
Beam_1_3_3	17047	0.016619	0.21367	0.019672	1	3	137
Beam_1_3_3	17074	0.016619	0.21367	0.020845	1	3	137
Beam_1_3_3	25232	0.0	0.2148	0.020937	1	3	137
Beam_1_3_3	25235	0.00475	0.2148	0.020937	1	3	137
Beam_1_3_3	25234	0.0095	0.2148	0.020937	1	3	137
Beam_1_3_3	25233	0.01425	0.2148	0.020937	1	3	137
Beam_1_3_3	25231	0.019	0.2148	0.020937	1	3	137
Beam_1_3_4	18326	0.0023669	0.21593	0.021013	1	3	191
Beam_1_3_4	18386	0.002367	0.21593	0.02216	1	3	191
Beam_1_3_4	18388	0.016633	0.21593	0.02216	1	3	191
Beam_1_3_4	18320	0.016633	0.21593	0.021013	1	3	191
Beam_1_3_4	18325	0.0047478	0.21656	0.021363	1	3	191
Beam_1_3_4	18385	0.0047479	0.21656	0.022504	1	3	191
Beam_1_3_4	18389	0.014252	0.21656	0.022504	1	3	191
Beam_1_3_4	18321	0.014252	0.21656	0.021363	1	3	191
Beam_1_3_4	18335	0.0018938	0.21681	0.021502	1	3	191
Beam_1_3_4	18379	0.0018938	0.21681	0.02264	1	3	191
Beam_1_3_4	18363	0.01711	0.21682	0.022646	1	3	191
Beam_1_3_4	18352	0.01711	0.21682	0.021508	1	3	191
Beam_1_3_4	18324	0.0071173	0.21718	0.021704	1	3	191
Beam_1_3_4	18384	0.0071173	0.21718	0.022838	1	3	191
Beam_1_3_4	18322	0.011883	0.21718	0.021704	1	3	191
Beam_1_3_4	18390	0.011883	0.21718	0.022838	1	3	191
Beam_1_3_4	18334	0.0037961	0.21731	0.021773	1	3	191
Beam_1_3_4	18378	0.0037961	0.21731	0.022906	1	3	191
Beam_1_3_4	18353	0.015212	0.21732	0.021778	1	3	191
Beam_1_3_4	18364	0.015212	0.21732	0.022911	1	3	191
Beam_1_3_4	18377	0.0056914	0.2178	0.023166	1	3	191
Beam_1_3_4	18333	0.0056914	0.2178	0.022038	1	3	191
Beam_1_3_4	18387	0.0095	0.2178	0.023166	1	3	191
Beam_1_3_4	18323	0.0095	0.2178	0.022038	1	3	191
Beam_1_3_4	18354	0.013321	0.21781	0.022042	1	3	191
Beam_1_3_4	18365	0.013321	0.21781	0.02317	1	3	191
Beam_1_3_4	18332	0.0075949	0.2183	0.022299	1	3	191
Beam_1_3_4	18380	0.0075949	0.2183	0.023423	1	3	191
Beam_1_3_4	18366	0.011422	0.21831	0.023425	1	3	191
Beam_1_3_4	18346	0.011422	0.21831	0.022301	1	3	191
Beam_1_3_4	18383	0.0057006	0.2188	0.023673	1	3	191
Beam_1_3_4	18331	0.0057007	0.2188	0.022553	1	3	191
Beam_1_3_4	18347	0.013312	0.2188	0.022555	1	3	191
Beam_1_3_4	18367	0.013312	0.2188	0.023674	1	3	191
Beam_1_3_4	18373	0.0095141	0.21881	0.023676	1	3	191
Beam_1_3_4	18341	0.0095141	0.21881	0.022557	1	3	191
Beam_1_3_4	18382	0.0037986	0.2193	0.023919	1	3	191
Beam_1_3_4	18330	0.0037987	0.2193	0.022804	1	3	191
Beam_1_3_4	18368	0.01521	0.2193	0.02392	1	3	191
Beam_1_3_4	18348	0.01521	0.2193	0.022805	1	3	191
Beam_1_3_4	18370	0.0071423	0.21943	0.023981	1	3	191
Beam_1_3_4	18342	0.0071424	0.21943	0.022867	1	3	191
Beam_1_3_4	18340	0.011879	0.21943	0.022867	1	3	191
Beam_1_3_4	18376	0.011879	0.21943	0.023981	1	3	191
Beam_1_3_4	18329	0.001903	0.2198	0.023049	1	3	191
Beam_1_3_4	18381	0.001903	0.2198	0.024159	1	3	191
Beam_1_3_4	18369	0.017101	0.2198	0.02416	1	3	191
Beam_1_3_4	18349	0.017101	0.2198	0.023049	1	3	191
Beam_1_3_4	18371	0.0047588	0.22005	0.02428	1	3	191
Beam_1_3_4	18343	0.0047588	0.22005	0.023172	1	3	191
Beam_1_3_4	18339	0.014255	0.22005	0.023172	1	3	191
Beam_1_3_4	18375	0.014255	0.22005	0.02428	1	3	191
Beam_1_3_4	18372	0.0023849	0.22067	0.02457	1	3	191
Beam_1_3_4	18344	0.002385	0.22067	0.023467	1	3	191
Beam_1_3_4	18338	0.016622	0.22067	0.023467	1	3	191
Beam_1_3_4	18374	0.016622	0.22067	0.02457	1	3	191
Beam_1_3_4	25241	0.0	0.2218	0.024532	1	3	191
Beam_1_3_4	25244	0.00475	0.2218	0.024532	1	3	191
Beam_1_3_4	25243	0.0095	0.2218	0.024532	1	3	191
Beam_1_3_4	25242	0.01425	0.2218	0.024532	1	3	191
Beam_1_3_4	25240	0.019	0.2218	0.024532	1	3	191
Beam_1_3_5	19682	0.0023693	0.22293	0.025565	1	3	245
Beam_1_3_5	19622	0.0023693	0.22293	0.024479	1	3	245
Beam_1_3_5	19684	0.016631	0.22293	0.025565	1	3	245
Beam_1_3_5	19616	0.016631	0.22293	0.024479	1	3	245
Beam_1_3_5	19621	0.0047486	0.22356	0.024742	1	3	245
Beam_1_3_5	19681	0.0047486	0.22356	0.025823	1	3	245
Beam_1_3_5	19617	0.014251	0.22356	0.024742	1	3	245
Beam_1_3_5	19685	0.014251	0.22356	0.025823	1	3	245
Beam_1_3_5	19631	0.0018952	0.22381	0.024845	1	3	245
Beam_1_3_5	19675	0.0018953	0.22381	0.025925	1	3	245
Beam_1_3_5	19659	0.017109	0.22382	0.02593	1	3	245
Beam_1_3_5	19648	0.017109	0.22382	0.02485	1	3	245
Beam_1_3_5	19680	0.0071196	0.22418	0.026074	1	3	245
Beam_1_3_5	19620	0.0071196	0.22418	0.024996	1	3	245
Beam_1_3_5	19618	0.01188	0.22418	0.024996	1	3	245
Beam_1_3_5	19686	0.01188	0.22418	0.026074	1	3	245
Beam_1_3_5	19674	0.0037966	0.22431	0.026124	1	3	245
Beam_1_3_5	19630	0.0037966	0.22431	0.025048	1	3	245
Beam_1_3_5	19649	0.015212	0.22432	0.025052	1	3	245
Beam_1_3_5	19660	0.015212	0.22432	0.026128	1	3	245
Beam_1_3_5	19629	0.0056928	0.2248	0.025245	1	3	245
Beam_1_3_5	19673	0.0056929	0.2248	0.026318	1	3	245
Beam_1_3_5	19683	0.0095	0.2248	0.026318	1	3	245
Beam_1_3_5	19619	0.0095	0.2248	0.025245	1	3	245
Beam_1_3_5	19661	0.01332	0.22481	0.026321	1	3	245
Beam_1_3_5	19650	0.01332	0.22481	0.025248	1	3	245
Beam_1_3_5	19628	0.0075949	0.2253	0.025439	1	3	245
Beam_1_3_5	19676	0.0075949	0.2253	0.026509	1	3	245
Beam_1_3_5	19642	0.011422	0.22531	0.025441	1	3	245
Beam_1_3_5	19662	0.011422	0.22531	0.02651	1	3	245
Beam_1_3_5	19679	0.0056993	0.2258	0.026694	1	3	245
Beam_1_3_5	19627	0.0056993	0.2258	0.025627	1	3	245
Beam_1_3_5	19663	0.013313	0.2258	0.026695	1	3	245
Beam_1_3_5	19643	0.013313	0.2258	0.025629	1	3	245
Beam_1_3_5	19637	0.0095141	0.22581	0.02563	1	3	245
Beam_1_3_5	19669	0.0095141	0.22581	0.026696	1	3	245
Beam_1_3_5	19678	0.0037982	0.2263	0.026876	1	3	245
Beam_1_3_5	19626	0.0037982	0.2263	0.025812	1	3	245
Beam_1_3_5	19644	0.01521	0.2263	0.025813	1	3	245
Beam_1_3_5	19664	0.01521	0.2263	0.026877	1	3	245
Beam_1_3_5	19638	0.0071403	0.22643	0.025859	1	3	245
Beam_1_3_5	19666	0.0071403	0.22643	0.026922	1	3	245
Beam_1_3_5	19636	0.011881	0.22643	0.025859	1	3	245
Beam_1_3_5	19672	0.011881	0.22643	0.026922	1	3	245
Beam_1_3_5	19677	0.0019017	0.2268	0.027053	1	3	245
Beam_1_3_5	19625	0.0019017	0.2268	0.025992	1	3	245
Beam_1_3_5	19665	0.017103	0.2268	0.027053	1	3	245
Beam_1_3_5	19645	0.017103	0.2268	0.025992	1	3	245
Beam_1_3_5	19667	0.0047581	0.22705	0.027142	1	3	245
Beam_1_3_5	19639	0.0047582	0.22705	0.026082	1	3	245
Beam_1_3_5	19671	0.014256	0.22705	0.027142	1	3	245
Beam_1_3_5	19635	0.014256	0.22705	0.026082	1	3	245
Beam_1_3_5	19668	0.0023829	0.22767	0.027354	1	3	245
Beam_1_3_5	19640	0.002383	0.22767	0.026298	1	3	245
Beam_1_3_5	19634	0.016624	0.22767	0.026298	1	3	245
Beam_1_3_5	19670	0.016624	0.22767	0.027354	1	3	245
Beam_1_3_5	25250	0.0	0.2288	0.027198	1	3	245
Beam_1_3_5	25253	0.00475	0.2288	0.027198	1	3	245
Beam_1_3_5	25252	0.0095	0.2288	0.027198	1	3	245
Beam_1_3_5	25251	0.01425	0.2288	0.027198	1	3	245
Beam_1_3_5	25249	0.019	0.2288	0.027198	1	3	245
Beam_1_3_6	20946	0.0023711	0.22993	0.027027	1	3	299
Beam_1_3_6	20953	0.0023712	0.22993	0.028072	1	3	299
Beam_1_3_6	20912	0.016629	0.22993	0.027027	1	3	299
Beam_1_3_6	20980	0.016629	0.22993	0.028072	1	3	299
Beam_1_3_6	20945	0.0047491	0.23056	0.027214	1	3	299
Beam_1_3_6	20952	0.0047491	0.23056	0.028256	1	3	299
Beam_1_3_6	20913	0.014251	0.23056	0.027214	1	3	299
Beam_1_3_6	20981	0.014251	0.23056	0.028256	1	3	299
Beam_1_3_6	20923	0.0018964	0.23081	0.027287	1	3	299
Beam_1_3_6	20975	0.0018964	0.23081	0.028328	1	3	299
Beam_1_3_6	20959	0.017108	0.23082	0.028331	1	3	299
Beam_1_3_6	20940	0.017108	0.23082	0.027291	1	3	299
Beam_1_3_6	20944	0.0071214	0.23118	0.027394	1	3	299
Beam_1_3_6	20951	0.0071214	0.23118	0.028432	1	3	299
Beam_1_3_6	20914	0.011879	0.23118	0.027394	1	3	299
Beam_1_3_6	20982	0.011879	0.23118	0.028432	1	3	299
Beam_1_3_6	20974	0.0037969	0.23131	0.028468	1	3	299
Beam_1_3_6	20922	0.0037969	0.23131	0.02743	1	3	299
Beam_1_3_6	20960	0.015212	0.23132	0.028471	1	3	299
Beam_1_3_6	20941	0.015212	0.23132	0.027432	1	3	299
Beam_1_3_6	20921	0.0056939	0.2318	0.027568	1	3	299
Beam_1_3_6	20973	0.005694	0.2318	0.028604	1	3	299
Beam_1_3_6	20954	0.0095	0.2318	0.028604	1	3	299
Beam_1_3_6	20915	0.0095	0.2318	0.027567	1	3	299
Beam_1_3_6	20961	0.013319	0.23181	0.028606	1	3	299
Beam_1_3_6	20942	0.013319	0.23181	0.02757	1	3	299
Beam_1_3_6	20920	0.0075949	0.2323	0.027702	1	3	299
Beam_1_3_6	20976	0.0075949	0.2323	0.028736	1	3	299
Beam_1_3_6	20934	0.011422	0.23231	0.027703	1	3	299
Beam_1_3_6	20962	0.011422	0.23231	0.028737	1	3	299
Beam_1_3_6	20979	0.0056982	0.2328	0.028864	1	3	299
Beam_1_3_6	20919	0.0056982	0.2328	0.027832	1	3	299
Beam_1_3_6	20935	0.013314	0.2328	0.027833	1	3	299
Beam_1_3_6	20963	0.013314	0.2328	0.028865	1	3	299
Beam_1_3_6	20969	0.0095141	0.23281	0.028866	1	3	299
Beam_1_3_6	20929	0.0095141	0.23281	0.027834	1	3	299
Beam_1_3_6	20918	0.0037979	0.2333	0.027959	1	3	299
Beam_1_3_6	20978	0.0037979	0.2333	0.028989	1	3	299
Beam_1_3_6	20936	0.015211	0.2333	0.027959	1	3	299
Beam_1_3_6	20964	0.015211	0.2333	0.028989	1	3	299
Beam_1_3_6	20930	0.0071386	0.23343	0.027991	1	3	299
Beam_1_3_6	20966	0.0071386	0.23343	0.02902	1	3	299
Beam_1_3_6	20928	0.011882	0.23343	0.027991	1	3	299
Beam_1_3_6	20972	0.011882	0.23343	0.02902	1	3	299
Beam_1_3_6	20977	0.0019007	0.2338	0.029109	1	3	299
Beam_1_3_6	20917	0.0019007	0.2338	0.028081	1	3	299
Beam_1_3_6	20965	0.017104	0.2338	0.02911	1	3	299
