,Beam,Node,X,Y,Z,track,arch,original,arc,beam_id,beam_id_mirrored,Beam_mirrored,Beam_mirrored_num
7283,Beam_3_3_4,18472,0.055212,0.21732,0.021778,3,3,197,3,4,12,Beam_3_3_12,3312
7284,Beam_3_3_4,18532,0.055212,0.21732,0.022911,3,3,197,3,4,12,Beam_3_3_12,3312
7285,Beam_3_3_4,18513,0.045691,0.2178,0.023166,3,3,197,3,4,12,Beam_3_3_12,3312
7286,Beam_3_3_4,18486,0.045691,0.2178,0.022038,3,3,197,3,4,12,Beam_3_3_12,3312
7287,Beam_3_3_4,18492,0.0495,0.2178,0.022038,3,3,197,3,4,12,Beam_3_3_12,3312
7288,Beam_3_3_4,18503,0.0495,0.2178,0.023166,3,3,197,3,4,12,Beam_3_3_12,3312
7289,Beam_3_3_4,18533,0.053321,0.21781,0.02317,3,3,197,3,4,12,Beam_3_3_12,3312
7290,Beam_3_3_4,18473,0.053321,0.21781,0.022042,3,3,197,3,4,12,Beam_3_3_12,3312
7291,Beam_3_3_4,18512,0.047595,0.2183,0.023423,3,3,197,3,4,12,Beam_3_3_12,3312
7292,Beam_3_3_4,18485,0.047595,0.2183,0.022299,3,3,197,3,4,12,Beam_3_3_12,3312
7293,Beam_3_3_4,18474,0.051422,0.21831,0.022301,3,3,197,3,4,12,Beam_3_3_12,3312
7294,Beam_3_3_4,18530,0.051422,0.21831,0.023425,3,3,197,3,4,12,Beam_3_3_12,3312
7295,Beam_3_3_4,18491,0.045701,0.2188,0.022553,3,3,197,3,4,12,Beam_3_3_12,3312
7296,Beam_3_3_4,18510,0.045701,0.2188,0.023673,3,3,197,3,4,12,Beam_3_3_12,3312
7297,Beam_3_3_4,18526,0.053312,0.2188,0.023674,3,3,197,3,4,12,Beam_3_3_12,3312
7298,Beam_3_3_4,18475,0.053312,0.2188,0.022555,3,3,197,3,4,12,Beam_3_3_12,3312
7299,Beam_3_3_4,18521,0.049514,0.21881,0.023676,3,3,197,3,4,12,Beam_3_3_12,3312
7300,Beam_3_3_4,18478,0.049514,0.21881,0.022557,3,3,197,3,4,12,Beam_3_3_12,3312
7301,Beam_3_3_4,18509,0.043799,0.2193,0.023919,3,3,197,3,4,12,Beam_3_3_12,3312
7302,Beam_3_3_4,18490,0.043799,0.2193,0.022804,3,3,197,3,4,12,Beam_3_3_12,3312
7303,Beam_3_3_4,18476,0.05521,0.2193,0.022805,3,3,197,3,4,12,Beam_3_3_12,3312
7304,Beam_3_3_4,18527,0.05521,0.2193,0.02392,3,3,197,3,4,12,Beam_3_3_12,3312
7305,Beam_3_3_4,18522,0.047142,0.21943,0.023981,3,3,197,3,4,12,Beam_3_3_12,3312
7306,Beam_3_3_4,18479,0.047142,0.21943,0.022867,3,3,197,3,4,12,Beam_3_3_12,3312
7307,Beam_3_3_4,18519,0.051879,0.21943,0.023981,3,3,197,3,4,12,Beam_3_3_12,3312
7308,Beam_3_3_4,18484,0.051879,0.21943,0.022867,3,3,197,3,4,12,Beam_3_3_12,3312
7309,Beam_3_3_4,18508,0.041903,0.2198,0.024159,3,3,197,3,4,12,Beam_3_3_12,3312
7310,Beam_3_3_4,18489,0.041903,0.2198,0.023049,3,3,197,3,4,12,Beam_3_3_12,3312
7311,Beam_3_3_4,18528,0.057101,0.2198,0.02416,3,3,197,3,4,12,Beam_3_3_12,3312
7312,Beam_3_3_4,18477,0.057101,0.2198,0.023049,3,3,197,3,4,12,Beam_3_3_12,3312
7313,Beam_3_3_4,18523,0.044759,0.22005,0.02428,3,3,197,3,4,12,Beam_3_3_12,3312
7314,Beam_3_3_4,18480,0.044759,0.22005,0.023172,3,3,197,3,4,12,Beam_3_3_12,3312
7315,Beam_3_3_4,18483,0.054255,0.22005,0.023172,3,3,197,3,4,12,Beam_3_3_12,3312
7316,Beam_3_3_4,18518,0.054255,0.22005,0.02428,3,3,197,3,4,12,Beam_3_3_12,3312
7317,Beam_3_3_4,18524,0.042385,0.22067,0.02457,3,3,197,3,4,12,Beam_3_3_12,3312
7318,Beam_3_3_4,18481,0.042385,0.22067,0.023467,3,3,197,3,4,12,Beam_3_3_12,3312
7319,Beam_3_3_4,18482,0.056622,0.22067,0.023467,3,3,197,3,4,12,Beam_3_3_12,3312
7320,Beam_3_3_4,18517,0.056622,0.22067,0.02457,3,3,197,3,4,12,Beam_3_3_12,3312
7321,Beam_3_3_4,25385,0.04,0.2218,0.024532,3,3,197,3,4,12,Beam_3_3_12,3312
7322,Beam_3_3_4,25388,0.04475,0.2218,0.024532,3,3,197,3,4,12,Beam_3_3_12,3312
7323,Beam_3_3_4,25387,0.0495,0.2218,0.024532,3,3,197,3,4,12,Beam_3_3_12,3312
7324,Beam_3_3_4,25386,0.05425,0.2218,0.024532,3,3,197,3,4,12,Beam_3_3_12,3312
7325,Beam_3_3_4,25384,0.059,0.2218,0.024532,3,3,197,3,4,12,Beam_3_3_12,3312
7326,Beam_3_3_5,19789,0.042369,0.22293,0.024479,3,3,251,3,5,11,Beam_3_3_11,3311
7327,Beam_3_3_5,19809,0.042369,0.22293,0.025565,3,3,251,3,5,11,Beam_3_3_11,3311
7328,Beam_3_3_5,19803,0.056631,0.22293,0.025565,3,3,251,3,5,11,Beam_3_3_11,3311
7329,Beam_3_3_5,19792,0.056631,0.22293,0.024479,3,3,251,3,5,11,Beam_3_3_11,3311
7330,Beam_3_3_5,19788,0.044749,0.22356,0.024742,3,3,251,3,5,11,Beam_3_3_11,3311
7331,Beam_3_3_5,19808,0.044749,0.22356,0.025823,3,3,251,3,5,11,Beam_3_3_11,3311
7332,Beam_3_3_5,19793,0.054251,0.22356,0.024742,3,3,251,3,5,11,Beam_3_3_11,3311
7333,Beam_3_3_5,19804,0.054251,0.22356,0.025823,3,3,251,3,5,11,Beam_3_3_11,3311
7334,Beam_3_3_5,19780,0.041895,0.22381,0.024845,3,3,251,3,5,11,Beam_3_3_11,3311
7335,Beam_3_3_5,19816,0.041895,0.22381,0.025925,3,3,251,3,5,11,Beam_3_3_11,3311
7336,Beam_3_3_5,19760,0.057109,0.22382,0.02485,3,3,251,3,5,11,Beam_3_3_11,3311
7337,Beam_3_3_5,19828,0.057109,0.22382,0.02593,3,3,251,3,5,11,Beam_3_3_11,3311
7338,Beam_3_3_5,19807,0.04712,0.22418,0.026074,3,3,251,3,5,11,Beam_3_3_11,3311
7339,Beam_3_3_5,19787,0.04712,0.22418,0.024996,3,3,251,3,5,11,Beam_3_3_11,3311
7340,Beam_3_3_5,19794,0.05188,0.22418,0.024996,3,3,251,3,5,11,Beam_3_3_11,3311
7341,Beam_3_3_5,19805,0.05188,0.22418,0.026074,3,3,251,3,5,11,Beam_3_3_11,3311
7342,Beam_3_3_5,19815,0.043797,0.22431,0.026124,3,3,251,3,5,11,Beam_3_3_11,3311
7343,Beam_3_3_5,19779,0.043797,0.22431,0.025048,3,3,251,3,5,11,Beam_3_3_11,3311
7344,Beam_3_3_5,19829,0.055212,0.22432,0.026128,3,3,251,3,5,11,Beam_3_3_11,3311
7345,Beam_3_3_5,19761,0.055212,0.22432,0.025052,3,3,251,3,5,11,Beam_3_3_11,3311
7346,Beam_3_3_5,19778,0.045693,0.2248,0.025245,3,3,251,3,5,11,Beam_3_3_11,3311
7347,Beam_3_3_5,19814,0.045693,0.2248,0.026318,3,3,251,3,5,11,Beam_3_3_11,3311
7348,Beam_3_3_5,19786,0.0495,0.2248,0.025245,3,3,251,3,5,11,Beam_3_3_11,3311
7349,Beam_3_3_5,19806,0.0495,0.2248,0.026318,3,3,251,3,5,11,Beam_3_3_11,3311
7350,Beam_3_3_5,19830,0.05332,0.22481,0.026321,3,3,251,3,5,11,Beam_3_3_11,3311
7351,Beam_3_3_5,19762,0.05332,0.22481,0.025248,3,3,251,3,5,11,Beam_3_3_11,3311
7352,Beam_3_3_5,19777,0.047595,0.2253,0.025439,3,3,251,3,5,11,Beam_3_3_11,3311
7353,Beam_3_3_5,19813,0.047595,0.2253,0.026509,3,3,251,3,5,11,Beam_3_3_11,3311
7354,Beam_3_3_5,19827,0.051422,0.22531,0.02651,3,3,251,3,5,11,Beam_3_3_11,3311
7355,Beam_3_3_5,19763,0.051422,0.22531,0.025441,3,3,251,3,5,11,Beam_3_3_11,3311
7356,Beam_3_3_5,19812,0.045699,0.2258,0.026694,3,3,251,3,5,11,Beam_3_3_11,3311
7357,Beam_3_3_5,19785,0.045699,0.2258,0.025627,3,3,251,3,5,11,Beam_3_3_11,3311
7358,Beam_3_3_5,19764,0.053313,0.2258,0.025629,3,3,251,3,5,11,Beam_3_3_11,3311
7359,Beam_3_3_5,19824,0.053313,0.2258,0.026695,3,3,251,3,5,11,Beam_3_3_11,3311
7360,Beam_3_3_5,19820,0.049514,0.22581,0.026696,3,3,251,3,5,11,Beam_3_3_11,3311
7361,Beam_3_3_5,19768,0.049514,0.22581,0.02563,3,3,251,3,5,11,Beam_3_3_11,3311
7362,Beam_3_3_5,19784,0.043798,0.2263,0.025812,3,3,251,3,5,11,Beam_3_3_11,3311
7363,Beam_3_3_5,19811,0.043798,0.2263,0.026876,3,3,251,3,5,11,Beam_3_3_11,3311
7364,Beam_3_3_5,19825,0.05521,0.2263,0.026877,3,3,251,3,5,11,Beam_3_3_11,3311
7365,Beam_3_3_5,19765,0.05521,0.2263,0.025813,3,3,251,3,5,11,Beam_3_3_11,3311
7366,Beam_3_3_5,19769,0.04714,0.22643,0.025859,3,3,251,3,5,11,Beam_3_3_11,3311
7367,Beam_3_3_5,19821,0.04714,0.22643,0.026922,3,3,251,3,5,11,Beam_3_3_11,3311
7368,Beam_3_3_5,19819,0.051881,0.22643,0.026922,3,3,251,3,5,11,Beam_3_3_11,3311
7369,Beam_3_3_5,19776,0.051881,0.22643,0.025859,3,3,251,3,5,11,Beam_3_3_11,3311
7370,Beam_3_3_5,19810,0.041902,0.2268,0.027053,3,3,251,3,5,11,Beam_3_3_11,3311
7371,Beam_3_3_5,19783,0.041902,0.2268,0.025992,3,3,251,3,5,11,Beam_3_3_11,3311
7372,Beam_3_3_5,19826,0.057103,0.2268,0.027053,3,3,251,3,5,11,Beam_3_3_11,3311
7373,Beam_3_3_5,19766,0.057103,0.2268,0.025992,3,3,251,3,5,11,Beam_3_3_11,3311
7374,Beam_3_3_5,19770,0.044758,0.22705,0.026082,3,3,251,3,5,11,Beam_3_3_11,3311
7375,Beam_3_3_5,19822,0.044758,0.22705,0.027142,3,3,251,3,5,11,Beam_3_3_11,3311
7376,Beam_3_3_5,19818,0.054256,0.22705,0.027142,3,3,251,3,5,11,Beam_3_3_11,3311
7377,Beam_3_3_5,19775,0.054256,0.22705,0.026082,3,3,251,3,5,11,Beam_3_3_11,3311
7378,Beam_3_3_5,19771,0.042383,0.22767,0.026298,3,3,251,3,5,11,Beam_3_3_11,3311
7379,Beam_3_3_5,19823,0.042383,0.22767,0.027354,3,3,251,3,5,11,Beam_3_3_11,3311
7380,Beam_3_3_5,19774,0.056624,0.22767,0.026298,3,3,251,3,5,11,Beam_3_3_11,3311
7381,Beam_3_3_5,19817,0.056624,0.22767,0.027354,3,3,251,3,5,11,Beam_3_3_11,3311
7382,Beam_3_3_5,25394,0.04,0.2288,0.027198,3,3,251,3,5,11,Beam_3_3_11,3311
7383,Beam_3_3_5,25397,0.04475,0.2288,0.027198,3,3,251,3,5,11,Beam_3_3_11,3311
7384,Beam_3_3_5,25396,0.0495,0.2288,0.027198,3,3,251,3,5,11,Beam_3_3_11,3311
7385,Beam_3_3_5,25395,0.05425,0.2288,0.027198,3,3,251,3,5,11,Beam_3_3_11,3311
7386,Beam_3_3_5,25393,0.059,0.2288,0.027198,3,3,251,3,5,11,Beam_3_3_11,3311
7387,Beam_3_3_6,21101,0.042371,0.22993,0.028072,3,3,305,3,6,10,Beam_3_3_10,3310
7388,Beam_3_3_6,21089,0.042371,0.22993,0.027027,3,3,305,3,6,10,Beam_3_3_10,3310
7389,Beam_3_3_6,21083,0.056629,0.22993,0.027027,3,3,305,3,6,10,Beam_3_3_10,3310
7390,Beam_3_3_6,21103,0.056629,0.22993,0.028072,3,3,305,3,6,10,Beam_3_3_10,3310
7391,Beam_3_3_6,21088,0.044749,0.23056,0.027214,3,3,305,3,6,10,Beam_3_3_10,3310
7392,Beam_3_3_6,21100,0.044749,0.23056,0.028256,3,3,305,3,6,10,Beam_3_3_10,3310
7393,Beam_3_3_6,21084,0.054251,0.23056,0.027214,3,3,305,3,6,10,Beam_3_3_10,3310
7394,Beam_3_3_6,21104,0.054251,0.23056,0.028256,3,3,305,3,6,10,Beam_3_3_10,3310
7395,Beam_3_3_6,21115,0.041896,0.23081,0.028328,3,3,305,3,6,10,Beam_3_3_10,3310
7396,Beam_3_3_6,21071,0.041896,0.23081,0.027287,3,3,305,3,6,10,Beam_3_3_10,3310
7397,Beam_3_3_6,21079,0.057108,0.23082,0.027291,3,3,305,3,6,10,Beam_3_3_10,3310
7398,Beam_3_3_6,21106,0.057108,0.23082,0.028331,3,3,305,3,6,10,Beam_3_3_10,3310
7399,Beam_3_3_6,21087,0.047121,0.23118,0.027394,3,3,305,3,6,10,Beam_3_3_10,3310
7400,Beam_3_3_6,21099,0.047121,0.23118,0.028432,3,3,305,3,6,10,Beam_3_3_10,3310
7401,Beam_3_3_6,21105,0.051879,0.23118,0.028432,3,3,305,3,6,10,Beam_3_3_10,3310
7402,Beam_3_3_6,21085,0.051879,0.23118,0.027394,3,3,305,3,6,10,Beam_3_3_10,3310
7403,Beam_3_3_6,21114,0.043797,0.23131,0.028468,3,3,305,3,6,10,Beam_3_3_10,3310
7404,Beam_3_3_6,21070,0.043797,0.23131,0.02743,3,3,305,3,6,10,Beam_3_3_10,3310
7405,Beam_3_3_6,21107,0.055212,0.23132,0.028471,3,3,305,3,6,10,Beam_3_3_10,3310
7406,Beam_3_3_6,21080,0.055212,0.23132,0.027432,3,3,305,3,6,10,Beam_3_3_10,3310
7407,Beam_3_3_6,21113,0.045694,0.2318,0.028604,3,3,305,3,6,10,Beam_3_3_10,3310
7408,Beam_3_3_6,21069,0.045694,0.2318,0.027568,3,3,305,3,6,10,Beam_3_3_10,3310
7409,Beam_3_3_6,21102,0.0495,0.2318,0.028604,3,3,305,3,6,10,Beam_3_3_10,3310
7410,Beam_3_3_6,21086,0.0495,0.2318,0.027567,3,3,305,3,6,10,Beam_3_3_10,3310
7411,Beam_3_3_6,21108,0.053319,0.23181,0.028606,3,3,305,3,6,10,Beam_3_3_10,3310
7412,Beam_3_3_6,21081,0.053319,0.23181,0.02757,3,3,305,3,6,10,Beam_3_3_10,3310
7413,Beam_3_3_6,21068,0.047595,0.2323,0.027702,3,3,305,3,6,10,Beam_3_3_10,3310
7414,Beam_3_3_6,21116,0.047595,0.2323,0.028736,3,3,305,3,6,10,Beam_3_3_10,3310
7415,Beam_3_3_6,21073,0.051422,0.23231,0.027703,3,3,305,3,6,10,Beam_3_3_10,3310
7416,Beam_3_3_6,21109,0.051422,0.23231,0.028737,3,3,305,3,6,10,Beam_3_3_10,3310
7417,Beam_3_3_6,21067,0.045698,0.2328,0.027832,3,3,305,3,6,10,Beam_3_3_10,3310
7418,Beam_3_3_6,21119,0.045698,0.2328,0.028864,3,3,305,3,6,10,Beam_3_3_10,3310
7419,Beam_3_3_6,21074,0.053314,0.2328,0.027833,3,3,305,3,6,10,Beam_3_3_10,3310
7420,Beam_3_3_6,21110,0.053314,0.2328,0.028865,3,3,305,3,6,10,Beam_3_3_10,3310
7421,Beam_3_3_6,21123,0.049514,0.23281,0.028866,3,3,305,3,6,10,Beam_3_3_10,3310
7422,Beam_3_3_6,21059,0.049514,0.23281,0.027834,3,3,305,3,6,10,Beam_3_3_10,3310
7423,Beam_3_3_6,21066,0.043798,0.2333,0.027959,3,3,305,3,6,10,Beam_3_3_10,3310
7424,Beam_3_3_6,21118,0.043798,0.2333,0.028989,3,3,305,3,6,10,Beam_3_3_10,3310
7425,Beam_3_3_6,21111,0.055211,0.2333,0.028989,3,3,305,3,6,10,Beam_3_3_10,3310
7426,Beam_3_3_6,21075,0.055211,0.2333,0.027959,3,3,305,3,6,10,Beam_3_3_10,3310
7427,Beam_3_3_6,21120,0.047139,0.23343,0.02902,3,3,305,3,6,10,Beam_3_3_10,3310
7428,Beam_3_3_6,21060,0.047139,0.23343,0.027991,3,3,305,3,6,10,Beam_3_3_10,3310
7429,Beam_3_3_6,21126,0.051882,0.23343,0.02902,3,3,305,3,6,10,Beam_3_3_10,3310
7430,Beam_3_3_6,21058,0.051882,0.23343,0.027991,3,3,305,3,6,10,Beam_3_3_10,3310
7431,Beam_3_3_6,21065,0.041901,0.2338,0.028081,3,3,305,3,6,10,Beam_3_3_10,3310
7432,Beam_3_3_6,21117,0.041901,0.2338,0.029109,3,3,305,3,6,10,Beam_3_3_10,3310
7433,Beam_3_3_6,21112,0.057104,0.2338,0.02911,3,3,305,3,6,10,Beam_3_3_10,3310
7434,Beam_3_3_6,21076,0.057104,0.2338,0.028081,3,3,305,3,6,10,Beam_3_3_10,3310
7435,Beam_3_3_6,21121,0.044758,0.23405,0.029169,3,3,305,3,6,10,Beam_3_3_10,3310
7436,Beam_3_3_6,21061,0.044758,0.23405,0.028142,3,3,305,3,6,10,Beam_3_3_10,3310
7437,Beam_3_3_6,21125,0.054256,0.23405,0.029169,3,3,305,3,6,10,Beam_3_3_10,3310
7438,Beam_3_3_6,21057,0.054256,0.23405,0.028142,3,3,305,3,6,10,Beam_3_3_10,3310
7439,Beam_3_3_6,21122,0.042381,0.23467,0.029312,3,3,305,3,6,10,Beam_3_3_10,3310
7440,Beam_3_3_6,21062,0.042381,0.23467,0.028286,3,3,305,3,6,10,Beam_3_3_10,3310
7441,Beam_3_3_6,21124,0.056626,0.23467,0.029312,3,3,305,3,6,10,Beam_3_3_10,3310
7442,Beam_3_3_6,21056,0.056626,0.23467,0.028286,3,3,305,3,6,10,Beam_3_3_10,3310
7443,Beam_3_3_6,25403,0.04,0.2358,0.029044,3,3,305,3,6,10,Beam_3_3_10,3310
7444,Beam_3_3_6,25406,0.04475,0.2358,0.029044,3,3,305,3,6,10,Beam_3_3_10,3310
7445,Beam_3_3_6,25405,0.0495,0.2358,0.029044,3,3,305,3,6,10,Beam_3_3_10,3310
7446,Beam_3_3_6,25404,0.05425,0.2358,0.029044,3,3,305,3,6,10,Beam_3_3_10,3310
7447,Beam_3_3_6,25402,0.059,0.2358,0.029044,3,3,305,3,6,10,Beam_3_3_10,3310
7448,Beam_3_3_7,22385,0.042373,0.23693,0.028762,3,3,359,3,7,9,Beam_3_3_9,3309
7449,Beam_3_3_7,22397,0.042373,0.23693,0.02978,3,3,359,3,7,9,Beam_3_3_9,3309
7450,Beam_3_3_7,22379,0.056627,0.23693,0.028762,3,3,359,3,7,9,Beam_3_3_9,3309
7451,Beam_3_3_7,22399,0.056627,0.23693,0.02978,3,3,359,3,7,9,Beam_3_3_9,3309
7452,Beam_3_3_7,22384,0.044749,0.23756,0.028879,3,3,359,3,7,9,Beam_3_3_9,3309
7453,Beam_3_3_7,22396,0.044749,0.23756,0.029895,3,3,359,3,7,9,Beam_3_3_9,3309
7454,Beam_3_3_7,22400,0.054251,0.23756,0.029895,3,3,359,3,7,9,Beam_3_3_9,3309
7455,Beam_3_3_7,22380,0.054251,0.23756,0.028879,3,3,359,3,7,9,Beam_3_3_9,3309
7456,Beam_3_3_7,22367,0.041897,0.23781,0.028924,3,3,359,3,7,9,Beam_3_3_9,3309
7457,Beam_3_3_7,22411,0.041897,0.23781,0.02994,3,3,359,3,7,9,Beam_3_3_9,3309
7458,Beam_3_3_7,22375,0.057107,0.23782,0.028927,3,3,359,3,7,9,Beam_3_3_9,3309
7459,Beam_3_3_7,22402,0.057107,0.23782,0.029942,3,3,359,3,7,9,Beam_3_3_9,3309
7460,Beam_3_3_7,22383,0.047123,0.23818,0.02899,3,3,359,3,7,9,Beam_3_3_9,3309
7461,Beam_3_3_7,22395,0.047123,0.23818,0.030005,3,3,359,3,7,9,Beam_3_3_9,3309
7462,Beam_3_3_7,22401,0.051877,0.23818,0.030005,3,3,359,3,7,9,Beam_3_3_9,3309
7463,Beam_3_3_7,22381,0.051877,0.23818,0.02899,3,3,359,3,7,9,Beam_3_3_9,3309
7464,Beam_3_3_7,22410,0.043797,0.23831,0.030027,3,3,359,3,7,9,Beam_3_3_9,3309
7465,Beam_3_3_7,22366,0.043797,0.23831,0.029012,3,3,359,3,7,9,Beam_3_3_9,3309
7466,Beam_3_3_7,22403,0.055211,0.23832,0.030028,3,3,359,3,7,9,Beam_3_3_9,3309
7467,Beam_3_3_7,22376,0.055211,0.23832,0.029014,3,3,359,3,7,9,Beam_3_3_9,3309
7468,Beam_3_3_7,22365,0.045695,0.2388,0.029096,3,3,359,3,7,9,Beam_3_3_9,3309
7469,Beam_3_3_7,22409,0.045695,0.2388,0.030109,3,3,359,3,7,9,Beam_3_3_9,3309
7470,Beam_3_3_7,22382,0.0495,0.2388,0.029096,3,3,359,3,7,9,Beam_3_3_9,3309
7471,Beam_3_3_7,22398,0.0495,0.2388,0.030109,3,3,359,3,7,9,Beam_3_3_9,3309
7472,Beam_3_3_7,22377,0.053318,0.23881,0.029097,3,3,359,3,7,9,Beam_3_3_9,3309
7473,Beam_3_3_7,22404,0.053318,0.23881,0.03011,3,3,359,3,7,9,Beam_3_3_9,3309
7474,Beam_3_3_7,22412,0.047595,0.2393,0.030188,3,3,359,3,7,9,Beam_3_3_9,3309
7475,Beam_3_3_7,22364,0.047595,0.2393,0.029176,3,3,359,3,7,9,Beam_3_3_9,3309
7476,Beam_3_3_7,22405,0.051422,0.23931,0.030189,3,3,359,3,7,9,Beam_3_3_9,3309
7477,Beam_3_3_7,22369,0.051422,0.23931,0.029177,3,3,359,3,7,9,Beam_3_3_9,3309
7478,Beam_3_3_7,22363,0.045697,0.2398,0.029252,3,3,359,3,7,9,Beam_3_3_9,3309
7479,Beam_3_3_7,22415,0.045697,0.2398,0.030263,3,3,359,3,7,9,Beam_3_3_9,3309
7480,Beam_3_3_7,22406,0.053315,0.2398,0.030264,3,3,359,3,7,9,Beam_3_3_9,3309
7481,Beam_3_3_7,22370,0.053315,0.2398,0.029253,3,3,359,3,7,9,Beam_3_3_9,3309
7482,Beam_3_3_7,22419,0.049514,0.23981,0.030264,3,3,359,3,7,9,Beam_3_3_9,3309
7483,Beam_3_3_7,22355,0.049514,0.23981,0.029253,3,3,359,3,7,9,Beam_3_3_9,3309
7484,Beam_3_3_7,22414,0.043798,0.2403,0.030335,3,3,359,3,7,9,Beam_3_3_9,3309
7485,Beam_3_3_7,22362,0.043798,0.2403,0.029325,3,3,359,3,7,9,Beam_3_3_9,3309
7486,Beam_3_3_7,22371,0.055211,0.2403,0.029325,3,3,359,3,7,9,Beam_3_3_9,3309
7487,Beam_3_3_7,22407,0.055211,0.2403,0.030335,3,3,359,3,7,9,Beam_3_3_9,3309
7488,Beam_3_3_7,22416,0.047137,0.24043,0.030353,3,3,359,3,7,9,Beam_3_3_9,3309
7489,Beam_3_3_7,22356,0.047137,0.24043,0.029343,3,3,359,3,7,9,Beam_3_3_9,3309
7490,Beam_3_3_7,22422,0.051884,0.24043,0.030353,3,3,359,3,7,9,Beam_3_3_9,3309
7491,Beam_3_3_7,22354,0.051884,0.24043,0.029343,3,3,359,3,7,9,Beam_3_3_9,3309
7492,Beam_3_3_7,22361,0.0419,0.2408,0.029394,3,3,359,3,7,9,Beam_3_3_9,3309
7493,Beam_3_3_7,22413,0.0419,0.2408,0.030403,3,3,359,3,7,9,Beam_3_3_9,3309
7494,Beam_3_3_7,22408,0.057104,0.2408,0.030403,3,3,359,3,7,9,Beam_3_3_9,3309
7495,Beam_3_3_7,22372,0.057104,0.2408,0.029394,3,3,359,3,7,9,Beam_3_3_9,3309
7496,Beam_3_3_7,22357,0.044757,0.24105,0.029427,3,3,359,3,7,9,Beam_3_3_9,3309
7497,Beam_3_3_7,22417,0.044757,0.24105,0.030436,3,3,359,3,7,9,Beam_3_3_9,3309
7498,Beam_3_3_7,22421,0.054257,0.24105,0.030436,3,3,359,3,7,9,Beam_3_3_9,3309
7499,Beam_3_3_7,22353,0.054257,0.24105,0.029427,3,3,359,3,7,9,Beam_3_3_9,3309
7500,Beam_3_3_7,22418,0.04238,0.24167,0.030513,3,3,359,3,7,9,Beam_3_3_9,3309
7501,Beam_3_3_7,22358,0.04238,0.24167,0.029506,3,3,359,3,7,9,Beam_3_3_9,3309
7502,Beam_3_3_7,22420,0.056627,0.24167,0.030513,3,3,359,3,7,9,Beam_3_3_9,3309
7503,Beam_3_3_7,22352,0.056627,0.24167,0.029506,3,3,359,3,7,9,Beam_3_3_9,3309
7504,Beam_3_3_7,25412,0.04,0.2428,0.030136,3,3,359,3,7,9,Beam_3_3_9,3309
7505,Beam_3_3_7,25415,0.04475,0.2428,0.030136,3,3,359,3,7,9,Beam_3_3_9,3309
7506,Beam_3_3_7,25414,0.0495,0.2428,0.030136,3,3,359,3,7,9,Beam_3_3_9,3309
7507,Beam_3_3_7,25413,0.05425,0.2428,0.030136,3,3,359,3,7,9,Beam_3_3_9,3309
7508,Beam_3_3_7,25411,0.059,0.2428,0.030136,3,3,359,3,7,9,Beam_3_3_9,3309
7509,Beam_3_3_8,23693,0.042374,0.24393,0.030747,3,3,413,3,8,8,Beam_3_3_8,3308
7510,Beam_3_3_8,23681,0.042374,0.24393,0.029743,3,3,413,3,8,8,Beam_3_3_8,3308
7511,Beam_3_3_8,23695,0.056626,0.24393,0.030747,3,3,413,3,8,8,Beam_3_3_8,3308
7512,Beam_3_3_8,23675,0.056626,0.24393,0.029743,3,3,413,3,8,8,Beam_3_3_8,3308
7513,Beam_3_3_8,23680,0.04475,0.24456,0.029795,3,3,413,3,8,8,Beam_3_3_8,3308
7514,Beam_3_3_8,23692,0.04475,0.24456,0.030798,3,3,413,3,8,8,Beam_3_3_8,3308
7515,Beam_3_3_8,23696,0.05425,0.24456,0.030798,3,3,413,3,8,8,Beam_3_3_8,3308
7516,Beam_3_3_8,23676,0.05425,0.24456,0.029795,3,3,413,3,8,8,Beam_3_3_8,3308
7517,Beam_3_3_8,23663,0.041898,0.24481,0.029815,3,3,413,3,8,8,Beam_3_3_8,3308
7518,Beam_3_3_8,23707,0.041898,0.24481,0.030817,3,3,413,3,8,8,Beam_3_3_8,3308
7519,Beam_3_3_8,23671,0.057106,0.24482,0.029816,3,3,413,3,8,8,Beam_3_3_8,3308
7520,Beam_3_3_8,23698,0.057106,0.24482,0.030818,3,3,413,3,8,8,Beam_3_3_8,3308
7521,Beam_3_3_8,23679,0.047124,0.24518,0.029842,3,3,413,3,8,8,Beam_3_3_8,3308
7522,Beam_3_3_8,23691,0.047124,0.24518,0.030844,3,3,413,3,8,8,Beam_3_3_8,3308
7523,Beam_3_3_8,23677,0.051876,0.24518,0.029842,3,3,413,3,8,8,Beam_3_3_8,3308
7524,Beam_3_3_8,23697,0.051876,0.24518,0.030844,3,3,413,3,8,8,Beam_3_3_8,3308
7525,Beam_3_3_8,23662,0.043797,0.24531,0.02985,3,3,413,3,8,8,Beam_3_3_8,3308
7526,Beam_3_3_8,23706,0.043797,0.24531,0.030853,3,3,413,3,8,8,Beam_3_3_8,3308
7527,Beam_3_3_8,23672,0.055211,0.24532,0.029851,3,3,413,3,8,8,Beam_3_3_8,3308
7528,Beam_3_3_8,23699,0.055211,0.24532,0.030853,3,3,413,3,8,8,Beam_3_3_8,3308
7529,Beam_3_3_8,23705,0.045696,0.2458,0.030884,3,3,413,3,8,8,Beam_3_3_8,3308
7530,Beam_3_3_8,23661,0.045696,0.2458,0.029883,3,3,413,3,8,8,Beam_3_3_8,3308
7531,Beam_3_3_8,23678,0.0495,0.2458,0.029882,3,3,413,3,8,8,Beam_3_3_8,3308
