Node Number	X Location (m)	Y Location (m)	Z Location (m)	
15747	5.1088e-002	0.20522	1.3505e-002	
15748	4.7595e-002	0.2043	1.2709e-002	
15749	4.5686e-002	0.2038	1.2262e-002	
15750	4.3794e-002	0.20331	1.181e-002	
15751	4.1888e-002	0.20281	1.1346e-002	
15752	4.1908e-002	0.2058	1.3991e-002	
15753	4.3801e-002	0.2053	1.3573e-002	
15754	4.5706e-002	0.2048	1.3143e-002	
15755	4.1908e-002	0.2058	1.5287e-002	
15756	4.38e-002	0.2053	1.4879e-002	
15757	4.5705e-002	0.2048	1.446e-002	
15758	4.e-002	0.2063	1.5691e-002	
15759	4.7595e-002	0.2043	1.4037e-002	
15760	4.5686e-002	0.2038	1.3601e-002	
15761	4.3794e-002	0.20331	1.316e-002	
15762	4.1888e-002	0.20281	1.2708e-002	
15763	4.e-002	0.20231	1.2251e-002	
15764	5.7412e-002	0.20688	1.6152e-002	
15765	5.5834e-002	0.20647	1.5826e-002	
15766	5.4248e-002	0.20605	1.5493e-002	
15767	5.2672e-002	0.20564	1.5156e-002	
15768	5.1088e-002	0.20522	1.4813e-002	
15769	5.9e-002	0.2073	1.6476e-002	
15770	4.9514e-002	0.20481	1.4466e-002	
15771	4.7936e-002	0.20522	1.4813e-002	
15772	4.6347e-002	0.20564	1.5156e-002	
15773	4.4766e-002	0.20605	1.5493e-002	
15774	4.3175e-002	0.20647	1.5826e-002	
15775	4.1593e-002	0.20688	1.6152e-002	
15776	4.e-002	0.2073	1.6476e-002	
15777	5.7426e-002	0.20172	1.1699e-002	
15778	5.5839e-002	0.20214	1.2092e-002	
15779	5.4262e-002	0.20255	1.2477e-002	
15780	5.2672e-002	0.20297	1.2858e-002	
15781	5.1092e-002	0.20339	1.3232e-002	
15782	5.9e-002	0.20131	1.1302e-002	
15783	4.95e-002	0.2038	1.3602e-002	
15784	4.7908e-002	0.20339	1.3232e-002	
15785	4.6328e-002	0.20297	1.2858e-002	
15786	4.4738e-002	0.20255	1.2477e-002	
15787	4.3161e-002	0.20214	1.2092e-002	
15788	4.1574e-002	0.20172	1.1699e-002	
15789	4.e-002	0.20131	1.1302e-002	
15790	5.3307e-002	0.2048	1.4463e-002	
15791	5.5208e-002	0.2053	1.4881e-002	
15792	5.7097e-002	0.2058	1.5288e-002	
15793	5.9e-002	0.2063	1.5691e-002	
15794	5.1422e-002	0.20431	1.404e-002	
15795	5.7116e-002	0.20282	1.2719e-002	
15796	5.5215e-002	0.20332	1.3169e-002	
15797	5.3326e-002	0.20381	1.3607e-002	
15798	5.9e-002	0.20232	1.2265e-002	
15799	9.5141e-003	9.5807e-002	1.2612e-002	
15800	7.9199e-003	9.6224e-002	1.2239e-002	
15801	6.3373e-003	9.6638e-002	1.1862e-002	
15802	4.7454e-003	9.7055e-002	1.1477e-002	
15803	3.1658e-003	9.7468e-002	1.1088e-002	
15804	1.5765e-003	9.7884e-002	1.0691e-002	
15805	0.	9.8296e-002	1.029e-002	
15806	1.9e-002	9.8296e-002	1.029e-002	
15807	1.7428e-002	9.7884e-002	1.0691e-002	
15808	1.5844e-002	9.7468e-002	1.1088e-002	
15809	1.4269e-002	9.7055e-002	1.1477e-002	
15810	1.2682e-002	9.6638e-002	1.1862e-002	
15811	1.1104e-002	9.6224e-002	1.2239e-002	
15812	7.5949e-003	9.5303e-002	1.3055e-002	
15813	5.7054e-003	9.4807e-002	1.3482e-002	
15814	3.8006e-003	9.4307e-002	1.3905e-002	
15815	1.9076e-003	9.381e-002	1.4317e-002	
15816	-7.8165e-018	9.331e-002	1.4725e-002	
15817	0.	9.7296e-002	1.125e-002	
15818	1.8883e-003	9.6801e-002	1.1712e-002	
15819	3.7937e-003	9.6301e-002	1.2169e-002	
15820	5.6862e-003	9.5804e-002	1.2614e-002	
15821	9.5e-003	9.4803e-002	1.3486e-002	
15822	7.924e-003	9.4389e-002	1.3836e-002	
15823	6.3375e-003	9.3973e-002	1.4183e-002	
15824	4.7591e-003	9.3559e-002	1.4523e-002	
15825	3.1707e-003	9.3142e-002	1.486e-002	
15826	1.5902e-003	9.2727e-002	1.5189e-002	
15827	0.	9.231e-002	1.5516e-002	
15828	1.9e-002	9.231e-002	1.5516e-002	
15829	1.741e-002	9.2727e-002	1.5189e-002	
15830	1.5829e-002	9.3142e-002	1.486e-002	
15831	1.4241e-002	9.3559e-002	1.4523e-002	
15832	1.2663e-002	9.3973e-002	1.4183e-002	
15833	1.1076e-002	9.4389e-002	1.3836e-002	
15834	1.9e-002	9.7296e-002	1.125e-002	
15835	1.7116e-002	9.6802e-002	1.1711e-002	
15836	1.5215e-002	9.6303e-002	1.2167e-002	
15837	1.3326e-002	9.5807e-002	1.2611e-002	
15838	1.1422e-002	9.5308e-002	1.3051e-002	
15839	1.3307e-002	9.4814e-002	1.3476e-002	
15840	1.5208e-002	9.4317e-002	1.3897e-002	
15841	1.7097e-002	9.3823e-002	1.4307e-002	
15842	1.9e-002	9.3325e-002	1.4713e-002	
15843	1.9e-002	9.8296e-002	1.168e-002	
15844	1.9e-002	9.7296e-002	1.2615e-002	
15845	1.9e-002	9.231e-002	1.6777e-002	
15846	1.9e-002	9.3325e-002	1.5992e-002	
15847	0.	9.8296e-002	1.168e-002	
15848	-2.587e-021	9.7296e-002	1.2615e-002	
15849	-7.8165e-018	9.331e-002	1.6003e-002	
15850	0.	9.231e-002	1.6777e-002	
15851	1.3307e-002	9.4814e-002	1.4785e-002	
15852	1.5208e-002	9.4317e-002	1.5195e-002	
15853	1.7097e-002	9.3823e-002	1.5596e-002	
15854	1.1422e-002	9.5308e-002	1.437e-002	
15855	1.7116e-002	9.6802e-002	1.3064e-002	
15856	1.5214e-002	9.6303e-002	1.3508e-002	
15857	1.3326e-002	9.5807e-002	1.3941e-002	
15858	1.741e-002	9.2727e-002	1.6457e-002	
15859	1.583e-002	9.3142e-002	1.6135e-002	
15860	1.4241e-002	9.3559e-002	1.5807e-002	
15861	1.2663e-002	9.3973e-002	1.5475e-002	
15862	1.1076e-002	9.4389e-002	1.5136e-002	
15863	9.5e-003	9.4803e-002	1.4794e-002	
15864	7.9238e-003	9.4389e-002	1.5136e-002	
15865	6.3372e-003	9.3973e-002	1.5475e-002	
15866	4.7588e-003	9.3559e-002	1.5807e-002	
15867	3.1705e-003	9.3142e-002	1.6135e-002	
15868	1.59e-003	9.2727e-002	1.6457e-002	
15869	1.8885e-003	9.6801e-002	1.3065e-002	
15870	3.794e-003	9.6301e-002	1.351e-002	
15871	5.6863e-003	9.5804e-002	1.3944e-002	
15872	7.5949e-003	9.5303e-002	1.4373e-002	
15873	5.7053e-003	9.4807e-002	1.479e-002	
15874	3.8004e-003	9.4307e-002	1.5203e-002	
15875	1.9075e-003	9.381e-002	1.5606e-002	
15876	1.7428e-002	9.7884e-002	1.207e-002	
15877	1.5843e-002	9.7468e-002	1.2457e-002	
15878	1.4268e-002	9.7055e-002	1.2836e-002	
15879	1.2681e-002	9.6638e-002	1.3211e-002	
15880	1.1103e-002	9.6224e-002	1.3578e-002	
15881	9.5141e-003	9.5807e-002	1.3942e-002	
15882	7.9201e-003	9.6224e-002	1.3578e-002	
15883	6.3377e-003	9.6638e-002	1.3211e-002	
15884	4.7459e-003	9.7055e-002	1.2836e-002	
15885	3.1662e-003	9.7468e-002	1.2457e-002	
15886	1.5768e-003	9.7884e-002	1.207e-002	
15887	2.e-002	9.7296e-002	1.125e-002	
15888	2.1888e-002	9.6801e-002	1.1712e-002	
15889	2.3794e-002	9.6301e-002	1.2169e-002	
15890	2.5686e-002	9.5804e-002	1.2614e-002	
15891	2.7595e-002	9.5303e-002	1.3055e-002	
15892	2.5705e-002	9.4807e-002	1.3482e-002	
15893	2.3801e-002	9.4307e-002	1.3905e-002	
15894	2.1908e-002	9.381e-002	1.4317e-002	
15895	2.e-002	9.331e-002	1.4725e-002	
15896	3.9e-002	9.8296e-002	1.029e-002	
15897	3.7428e-002	9.7884e-002	1.0691e-002	
15898	3.5844e-002	9.7468e-002	1.1088e-002	
15899	3.4269e-002	9.7055e-002	1.1477e-002	
15900	3.2682e-002	9.6638e-002	1.1862e-002	
15901	3.1104e-002	9.6224e-002	1.2239e-002	
15902	2.9514e-002	9.5807e-002	1.2612e-002	
15903	2.792e-002	9.6224e-002	1.2239e-002	
15904	2.6337e-002	9.6638e-002	1.1862e-002	
15905	2.4745e-002	9.7055e-002	1.1477e-002	
15906	2.3166e-002	9.7468e-002	1.1088e-002	
15907	2.1577e-002	9.7884e-002	1.0691e-002	
15908	2.e-002	9.8296e-002	1.029e-002	
15909	3.1422e-002	9.5308e-002	1.3051e-002	
15910	3.3307e-002	9.4814e-002	1.3476e-002	
15911	3.5208e-002	9.4317e-002	1.3897e-002	
15912	3.7097e-002	9.3823e-002	1.4307e-002	
15913	3.9e-002	9.3325e-002	1.4713e-002	
15914	3.9e-002	9.7296e-002	1.125e-002	
15915	3.7116e-002	9.6802e-002	1.1711e-002	
15916	3.5215e-002	9.6303e-002	1.2167e-002	
15917	3.3326e-002	9.5807e-002	1.2611e-002	
15918	3.9e-002	9.231e-002	1.5516e-002	
15919	3.741e-002	9.2727e-002	1.5189e-002	
15920	3.5829e-002	9.3142e-002	1.486e-002	
15921	3.4241e-002	9.3559e-002	1.4523e-002	
15922	3.2663e-002	9.3973e-002	1.4183e-002	
15923	3.1076e-002	9.4389e-002	1.3836e-002	
15924	2.95e-002	9.4803e-002	1.3486e-002	
15925	2.7924e-002	9.4389e-002	1.3836e-002	
15926	2.6337e-002	9.3973e-002	1.4183e-002	
15927	2.4759e-002	9.3559e-002	1.4523e-002	
15928	2.3171e-002	9.3142e-002	1.486e-002	
15929	2.159e-002	9.2727e-002	1.5189e-002	
15930	2.e-002	9.231e-002	1.5516e-002	
15931	3.9e-002	9.3325e-002	1.5992e-002	
15932	3.9e-002	9.231e-002	1.6777e-002	
15933	3.9e-002	9.8296e-002	1.168e-002	
15934	3.9e-002	9.7296e-002	1.2615e-002	
15935	2.e-002	9.331e-002	1.6003e-002	
15936	2.e-002	9.231e-002	1.6777e-002	
15937	2.e-002	9.7296e-002	1.2615e-002	
15938	2.e-002	9.8296e-002	1.168e-002	
15939	2.7924e-002	9.4389e-002	1.5136e-002	
15940	2.6337e-002	9.3973e-002	1.5475e-002	
15941	2.4759e-002	9.3559e-002	1.5807e-002	
15942	2.317e-002	9.3142e-002	1.6135e-002	
15943	2.159e-002	9.2727e-002	1.6457e-002	
15944	2.95e-002	9.4803e-002	1.4794e-002	
15945	3.741e-002	9.2727e-002	1.6457e-002	
15946	3.583e-002	9.3142e-002	1.6135e-002	
15947	3.4241e-002	9.3559e-002	1.5807e-002	
15948	3.2663e-002	9.3973e-002	1.5475e-002	
15949	3.1076e-002	9.4389e-002	1.5136e-002	
15950	3.7116e-002	9.6802e-002	1.3064e-002	
15951	3.5214e-002	9.6303e-002	1.3508e-002	
15952	3.3326e-002	9.5807e-002	1.3941e-002	
15953	3.1422e-002	9.5308e-002	1.437e-002	
15954	3.3307e-002	9.4814e-002	1.4785e-002	
15955	3.5208e-002	9.4317e-002	1.5195e-002	
15956	3.7097e-002	9.3823e-002	1.5596e-002	
15957	2.792e-002	9.6224e-002	1.3578e-002	
15958	2.6338e-002	9.6638e-002	1.3211e-002	
15959	2.4746e-002	9.7055e-002	1.2836e-002	
15960	2.3166e-002	9.7468e-002	1.2457e-002	
15961	2.1577e-002	9.7884e-002	1.207e-002	
15962	2.9514e-002	9.5807e-002	1.3942e-002	
15963	3.7428e-002	9.7884e-002	1.207e-002	
15964	3.5843e-002	9.7468e-002	1.2457e-002	
15965	3.4268e-002	9.7055e-002	1.2836e-002	
15966	3.2681e-002	9.6638e-002	1.3211e-002	
15967	3.1103e-002	9.6224e-002	1.3578e-002	
15968	2.5705e-002	9.4807e-002	1.479e-002	
15969	2.38e-002	9.4307e-002	1.5203e-002	
15970	2.1907e-002	9.381e-002	1.5606e-002	
15971	2.7595e-002	9.5303e-002	1.4373e-002	
15972	2.1888e-002	9.6801e-002	1.3065e-002	
15973	2.3794e-002	9.6301e-002	1.351e-002	
15974	2.5686e-002	9.5804e-002	1.3944e-002	
15975	4.e-002	9.7296e-002	1.125e-002	
15976	4.1888e-002	9.6801e-002	1.1712e-002	
15977	4.3794e-002	9.6301e-002	1.2169e-002	
15978	4.5686e-002	9.5804e-002	1.2614e-002	
15979	4.7595e-002	9.5303e-002	1.3055e-002	
15980	4.5705e-002	9.4807e-002	1.3482e-002	
15981	4.3801e-002	9.4307e-002	1.3905e-002	
15982	4.1908e-002	9.381e-002	1.4317e-002	
15983	4.e-002	9.331e-002	1.4725e-002	
15984	5.9e-002	9.8296e-002	1.029e-002	
15985	5.7428e-002	9.7884e-002	1.0691e-002	
15986	5.5844e-002	9.7468e-002	1.1088e-002	
15987	5.4269e-002	9.7055e-002	1.1477e-002	
15988	5.2682e-002	9.6638e-002	1.1862e-002	
15989	5.1104e-002	9.6224e-002	1.2239e-002	
15990	4.9514e-002	9.5807e-002	1.2612e-002	
15991	4.792e-002	9.6224e-002	1.2239e-002	
15992	4.6337e-002	9.6638e-002	1.1862e-002	
15993	4.4745e-002	9.7055e-002	1.1477e-002	
15994	4.3166e-002	9.7468e-002	1.1088e-002	
15995	4.1577e-002	9.7884e-002	1.0691e-002	
15996	4.e-002	9.8296e-002	1.029e-002	
15997	5.1422e-002	9.5308e-002	1.3051e-002	
15998	5.3307e-002	9.4814e-002	1.3476e-002	
15999	5.5208e-002	9.4317e-002	1.3897e-002	
16000	5.7097e-002	9.3823e-002	1.4307e-002	
16001	5.9e-002	9.3325e-002	1.4713e-002	
16002	5.9e-002	9.7296e-002	1.125e-002	
16003	5.7116e-002	9.6802e-002	1.1711e-002	
16004	5.5215e-002	9.6303e-002	1.2167e-002	
16005	5.3326e-002	9.5807e-002	1.2611e-002	
16006	5.9e-002	9.231e-002	1.5516e-002	
16007	5.741e-002	9.2727e-002	1.5189e-002	
16008	5.5829e-002	9.3142e-002	1.486e-002	
16009	5.4241e-002	9.3559e-002	1.4523e-002	
16010	5.2663e-002	9.3973e-002	1.4183e-002	
16011	5.1076e-002	9.4389e-002	1.3836e-002	
16012	4.95e-002	9.4803e-002	1.3486e-002	
16013	4.7924e-002	9.4389e-002	1.3836e-002	
16014	4.6337e-002	9.3973e-002	1.4183e-002	
16015	4.4759e-002	9.3559e-002	1.4523e-002	
16016	4.3171e-002	9.3142e-002	1.486e-002	
16017	4.159e-002	9.2727e-002	1.5189e-002	
16018	4.e-002	9.231e-002	1.5516e-002	
16019	5.9e-002	9.3325e-002	1.5992e-002	
16020	5.9e-002	9.231e-002	1.6777e-002	
16021	5.9e-002	9.8296e-002	1.168e-002	
16022	5.9e-002	9.7296e-002	1.2615e-002	
16023	4.e-002	9.331e-002	1.6003e-002	
16024	4.e-002	9.231e-002	1.6777e-002	
16025	4.e-002	9.7296e-002	1.2615e-002	
16026	4.e-002	9.8296e-002	1.168e-002	
16027	4.7924e-002	9.4389e-002	1.5136e-002	
16028	4.6337e-002	9.3973e-002	1.5475e-002	
16029	4.4759e-002	9.3559e-002	1.5807e-002	
16030	4.317e-002	9.3142e-002	1.6135e-002	
16031	4.159e-002	9.2727e-002	1.6457e-002	
16032	4.95e-002	9.4803e-002	1.4794e-002	
16033	5.741e-002	9.2727e-002	1.6457e-002	
16034	5.583e-002	9.3142e-002	1.6135e-002	
16035	5.4241e-002	9.3559e-002	1.5807e-002	
16036	5.2663e-002	9.3973e-002	1.5475e-002	
16037	5.1076e-002	9.4389e-002	1.5136e-002	
16038	5.7116e-002	9.6802e-002	1.3064e-002	
16039	5.5214e-002	9.6303e-002	1.3508e-002	
16040	5.3326e-002	9.5807e-002	1.3941e-002	
16041	5.1422e-002	9.5308e-002	1.437e-002	
16042	5.3307e-002	9.4814e-002	1.4785e-002	
16043	5.5208e-002	9.4317e-002	1.5195e-002	
16044	5.7097e-002	9.3823e-002	1.5596e-002	
16045	4.792e-002	9.6224e-002	1.3578e-002	
16046	4.6338e-002	9.6638e-002	1.3211e-002	
16047	4.4746e-002	9.7055e-002	1.2836e-002	
16048	4.3166e-002	9.7468e-002	1.2457e-002	
16049	4.1577e-002	9.7884e-002	1.207e-002	
16050	4.9514e-002	9.5807e-002	1.3942e-002	
16051	5.7428e-002	9.7884e-002	1.207e-002	
16052	5.5843e-002	9.7468e-002	1.2457e-002	
16053	5.4268e-002	9.7055e-002	1.2836e-002	
16054	5.2681e-002	9.6638e-002	1.3211e-002	
16055	5.1103e-002	9.6224e-002	1.3578e-002	
16056	4.5705e-002	9.4807e-002	1.479e-002	
16057	4.38e-002	9.4307e-002	1.5203e-002	
16058	4.1907e-002	9.381e-002	1.5606e-002	
16059	4.7595e-002	9.5303e-002	1.4373e-002	
16060	4.1888e-002	9.6801e-002	1.3065e-002	
16061	4.3794e-002	9.6301e-002	1.351e-002	
16062	4.5686e-002	9.5804e-002	1.3944e-002	
16063	0.	0.1973	1.125e-002	
16064	1.8883e-003	0.1968	1.1712e-002	
16065	3.7937e-003	0.1963	1.2169e-002	
16066	5.6862e-003	0.1958	1.2614e-002	
16067	7.5949e-003	0.1953	1.3055e-002	
16068	5.7054e-003	0.19481	1.3482e-002	
16069	3.8006e-003	0.19431	1.3905e-002	
16070	1.9076e-003	0.19381	1.4317e-002	
16071	-7.8165e-018	0.19331	1.4725e-002	
16072	1.9e-002	0.1983	1.029e-002	
16073	1.7428e-002	0.19788	1.0691e-002	
16074	1.5844e-002	0.19747	1.1088e-002	
16075	1.4269e-002	0.19705	1.1477e-002	
16076	1.2682e-002	0.19664	1.1862e-002	
16077	1.1104e-002	0.19622	1.2239e-002	
16078	9.5141e-003	0.19581	1.2612e-002	
16079	7.9199e-003	0.19622	1.2239e-002	
16080	6.3373e-003	0.19664	1.1862e-002	
16081	4.7454e-003	0.19705	1.1477e-002	
16082	3.1658e-003	0.19747	1.1088e-002	
16083	1.5765e-003	0.19788	1.0691e-002	
16084	0.	0.1983	1.029e-002	
16085	1.1422e-002	0.19531	1.3051e-002	
16086	1.3307e-002	0.19481	1.3476e-002	
16087	1.5208e-002	0.19432	1.3897e-002	
16088	1.7097e-002	0.19382	1.4307e-002	
16089	1.9e-002	0.19332	1.4713e-002	
16090	1.9e-002	0.1973	1.125e-002	
16091	1.7116e-002	0.1968	1.1711e-002	
16092	1.5215e-002	0.1963	1.2167e-002	
16093	1.3326e-002	0.19581	1.2611e-002	
16094	1.9e-002	0.19231	1.5516e-002	
16095	1.741e-002	0.19273	1.5189e-002	
16096	1.5829e-002	0.19314	1.486e-002	
16097	1.4241e-002	0.19356	1.4523e-002	
16098	1.2663e-002	0.19397	1.4183e-002	
16099	1.1076e-002	0.19439	1.3836e-002	
16100	9.5e-003	0.1948	1.3486e-002	
16101	7.924e-003	0.19439	1.3836e-002	
16102	6.3375e-003	0.19397	1.4183e-002	
16103	4.7591e-003	0.19356	1.4523e-002	
16104	3.1707e-003	0.19314	1.486e-002	
16105	1.5902e-003	0.19273	1.5189e-002	
16106	0.	0.19231	1.5516e-002	
16107	1.9e-002	0.19332	1.5992e-002	
16108	1.9e-002	0.19231	1.6777e-002	
16109	1.9e-002	0.1983	1.168e-002	
16110	1.9e-002	0.1973	1.2615e-002	
16111	-7.8165e-018	0.19331	1.6003e-002	
16112	0.	0.19231	1.6777e-002	
16113	-2.587e-021	0.1973	1.2615e-002	
16114	0.	0.1983	1.168e-002	
16115	7.9238e-003	0.19439	1.5136e-002	
16116	6.3372e-003	0.19397	1.5475e-002	
16117	4.7588e-003	0.19356	1.5807e-002	
16118	3.1705e-003	0.19314	1.6135e-002	
16119	1.59e-003	0.19273	1.6457e-002	
16120	9.5e-003	0.1948	1.4794e-002	
16121	1.741e-002	0.19273	1.6457e-002	
16122	1.583e-002	0.19314	1.6135e-002	
16123	1.4241e-002	0.19356	1.5807e-002	
16124	1.2663e-002	0.19397	1.5475e-002	
16125	1.1076e-002	0.19439	1.5136e-002	
16126	1.7116e-002	0.1968	1.3064e-002	
16127	1.5214e-002	0.1963	1.3508e-002	
16128	1.3326e-002	0.19581	1.3941e-002	
16129	1.1422e-002	0.19531	1.437e-002	
16130	1.3307e-002	0.19481	1.4785e-002	
16131	1.5208e-002	0.19432	1.5195e-002	
16132	1.7097e-002	0.19382	1.5596e-002	
16133	7.9201e-003	0.19622	1.3578e-002	
16134	6.3377e-003	0.19664	1.3211e-002	
16135	4.7459e-003	0.19705	1.2836e-002	
16136	3.1662e-003	0.19747	1.2457e-002	
16137	1.5768e-003	0.19788	1.207e-002	
16138	9.5141e-003	0.19581	1.3942e-002	
16139	1.7428e-002	0.19788	1.207e-002	
16140	1.5843e-002	0.19747	1.2457e-002	
16141	1.4268e-002	0.19705	1.2836e-002	
16142	1.2681e-002	0.19664	1.3211e-002	
16143	1.1103e-002	0.19622	1.3578e-002	
16144	5.7053e-003	0.19481	1.479e-002	
16145	3.8004e-003	0.19431	1.5203e-002	
16146	1.9075e-003	0.19381	1.5606e-002	
16147	7.5949e-003	0.1953	1.4373e-002	
16148	1.8885e-003	0.1968	1.3065e-002	
16149	3.794e-003	0.1963	1.351e-002	
16150	5.6863e-003	0.1958	1.3944e-002	
16151	2.e-002	0.1973	1.125e-002	
16152	2.1888e-002	0.1968	1.1712e-002	
16153	2.3794e-002	0.1963	1.2169e-002	
16154	2.5686e-002	0.1958	1.2614e-002	
16155	2.7595e-002	0.1953	1.3055e-002	
16156	2.5705e-002	0.19481	1.3482e-002	
16157	2.3801e-002	0.19431	1.3905e-002	
16158	2.1908e-002	0.19381	1.4317e-002	
16159	2.e-002	0.19331	1.4725e-002	
16160	3.9e-002	0.1983	1.029e-002	
16161	3.7428e-002	0.19788	1.0691e-002	
16162	3.5844e-002	0.19747	1.1088e-002	
16163	3.4269e-002	0.19705	1.1477e-002	
16164	3.2682e-002	0.19664	1.1862e-002	
16165	3.1104e-002	0.19622	1.2239e-002	
16166	2.9514e-002	0.19581	1.2612e-002	
16167	2.792e-002	0.19622	1.2239e-002	
16168	2.6337e-002	0.19664	1.1862e-002	
16169	2.4745e-002	0.19705	1.1477e-002	
16170	2.3166e-002	0.19747	1.1088e-002	
16171	2.1577e-002	0.19788	1.0691e-002	
16172	2.e-002	0.1983	1.029e-002	
16173	3.1422e-002	0.19531	1.3051e-002	
16174	3.3307e-002	0.19481	1.3476e-002	
16175	3.5208e-002	0.19432	1.3897e-002	
16176	3.7097e-002	0.19382	1.4307e-002	
16177	3.9e-002	0.19332	1.4713e-002	
16178	3.9e-002	0.1973	1.125e-002	
16179	3.7116e-002	0.1968	1.1711e-002	
16180	3.5215e-002	0.1963	1.2167e-002	
16181	3.3326e-002	0.19581	1.2611e-002	
16182	3.9e-002	0.19231	1.5516e-002	
16183	3.741e-002	0.19273	1.5189e-002	
16184	3.5829e-002	0.19314	1.486e-002	
16185	3.4241e-002	0.19356	1.4523e-002	
16186	3.2663e-002	0.19397	1.4183e-002	
16187	3.1076e-002	0.19439	1.3836e-002	
16188	2.95e-002	0.1948	1.3486e-002	
16189	2.7924e-002	0.19439	1.3836e-002	
16190	2.6337e-002	0.19397	1.4183e-002	
16191	2.4759e-002	0.19356	1.4523e-002	
16192	2.3171e-002	0.19314	1.486e-002	
16193	2.159e-002	0.19273	1.5189e-002	
16194	2.e-002	0.19231	1.5516e-002	
16195	3.9e-002	0.19332	1.5992e-002	
16196	3.9e-002	0.19231	1.6777e-002	
16197	3.9e-002	0.1983	1.168e-002	
16198	3.9e-002	0.1973	1.2615e-002	
16199	2.e-002	0.19331	1.6003e-002	
16200	2.e-002	0.19231	1.6777e-002	
16201	2.e-002	0.1973	1.2615e-002	
16202	2.e-002	0.1983	1.168e-002	
16203	2.7924e-002	0.19439	1.5136e-002	
16204	2.6337e-002	0.19397	1.5475e-002	
16205	2.4759e-002	0.19356	1.5807e-002	
16206	2.317e-002	0.19314	1.6135e-002	
16207	2.159e-002	0.19273	1.6457e-002	
16208	2.95e-002	0.1948	1.4794e-002	
16209	3.741e-002	0.19273	1.6457e-002	
16210	3.583e-002	0.19314	1.6135e-002	
16211	3.4241e-002	0.19356	1.5807e-002	
16212	3.2663e-002	0.19397	1.5475e-002	
16213	3.1076e-002	0.19439	1.5136e-002	
16214	3.7116e-002	0.1968	1.3064e-002	
16215	3.5214e-002	0.1963	1.3508e-002	
16216	3.3326e-002	0.19581	1.3941e-002	
16217	3.1422e-002	0.19531	1.437e-002	
16218	3.3307e-002	0.19481	1.4785e-002	
16219	3.5208e-002	0.19432	1.5195e-002	
16220	3.7097e-002	0.19382	1.5596e-002	
16221	2.792e-002	0.19622	1.3578e-002	
16222	2.6338e-002	0.19664	1.3211e-002	
16223	2.4746e-002	0.19705	1.2836e-002	
16224	2.3166e-002	0.19747	1.2457e-002	
16225	2.1577e-002	0.19788	1.207e-002	
16226	2.9514e-002	0.19581	1.3942e-002	
16227	3.7428e-002	0.19788	1.207e-002	
16228	3.5843e-002	0.19747	1.2457e-002	
16229	3.4268e-002	0.19705	1.2836e-002	
16230	3.2681e-002	0.19664	1.3211e-002	
16231	3.1103e-002	0.19622	1.3578e-002	
16232	2.5705e-002	0.19481	1.479e-002	
16233	2.38e-002	0.19431	1.5203e-002	
16234	2.1907e-002	0.19381	1.5606e-002	
16235	2.7595e-002	0.1953	1.4373e-002	
16236	2.1888e-002	0.1968	1.3065e-002	
16237	2.3794e-002	0.1963	1.351e-002	
16238	2.5686e-002	0.1958	1.3944e-002	
16239	4.e-002	0.1973	1.125e-002	
16240	4.1888e-002	0.1968	1.1712e-002	
16241	4.3794e-002	0.1963	1.2169e-002	
16242	4.5686e-002	0.1958	1.2614e-002	
16243	4.7595e-002	0.1953	1.3055e-002	
16244	4.5705e-002	0.19481	1.3482e-002	
16245	4.3801e-002	0.19431	1.3905e-002	
16246	4.1908e-002	0.19381	1.4317e-002	
16247	4.e-002	0.19331	1.4725e-002	
16248	5.9e-002	0.1983	1.029e-002	
16249	5.7428e-002	0.19788	1.0691e-002	
16250	5.5844e-002	0.19747	1.1088e-002	
16251	5.4269e-002	0.19705	1.1477e-002	
16252	5.2682e-002	0.19664	1.1862e-002	
16253	5.1104e-002	0.19622	1.2239e-002	
16254	4.9514e-002	0.19581	1.2612e-002	
16255	4.792e-002	0.19622	1.2239e-002	
16256	4.6337e-002	0.19664	1.1862e-002	
16257	4.4745e-002	0.19705	1.1477e-002	
16258	4.3166e-002	0.19747	1.1088e-002	
16259	4.1577e-002	0.19788	1.0691e-002	
16260	4.e-002	0.1983	1.029e-002	
16261	5.1422e-002	0.19531	1.3051e-002	
16262	5.3307e-002	0.19481	1.3476e-002	
16263	5.5208e-002	0.19432	1.3897e-002	
16264	5.7097e-002	0.19382	1.4307e-002	
16265	5.9e-002	0.19332	1.4713e-002	
16266	5.9e-002	0.1973	1.125e-002	
16267	5.7116e-002	0.1968	1.1711e-002	
16268	5.5215e-002	0.1963	1.2167e-002	
16269	5.3326e-002	0.19581	1.2611e-002	
16270	5.9e-002	0.19231	1.5516e-002	
16271	5.741e-002	0.19273	1.5189e-002	
16272	5.5829e-002	0.19314	1.486e-002	
16273	5.4241e-002	0.19356	1.4523e-002	
16274	5.2663e-002	0.19397	1.4183e-002	
16275	5.1076e-002	0.19439	1.3836e-002	
16276	4.95e-002	0.1948	1.3486e-002	
16277	4.7924e-002	0.19439	1.3836e-002	
16278	4.6337e-002	0.19397	1.4183e-002	
16279	4.4759e-002	0.19356	1.4523e-002	
16280	4.3171e-002	0.19314	1.486e-002	
16281	4.159e-002	0.19273	1.5189e-002	
16282	4.e-002	0.19231	1.5516e-002	
16283	5.9e-002	0.19332	1.5992e-002	
16284	5.9e-002	0.19231	1.6777e-002	
16285	5.9e-002	0.1983	1.168e-002	
